Date,Temperature_C,Temperature_Min_C,Feels_Like_C,Rainfall_mm,Humidity_Percent,Weather_Condition,Season,UV_Index,Wind_Speed_kmph,Air_Quality_Index,Dew_Point_C,Visibility_km
2024-06-21,33.4,24.3,30.9,0.0,33.1,Clear,Monsoon,4.5,13.9,76,21.4,13.2
2024-06-22,36.9,25.1,35.4,0.0,29.5,Clear,Monsoon,7.8,92.5,50,21.2,13.1
23/06/2024,34.8,24.7,34.0,0.0,35.4,Clear,Monsoon,6.8,29.8,50,23.7,14.3
2024-06-24,36.0,25.4,37.9,26.8,47.3,RAIN,Summer,10.9,16.4,50,23.5,7.8
"June 25, 2024",33.4,27.1,35.2,0.0,37.1,Clear,Monsoon,5.8,12.1,94,26.0,14.4
26/06/2024,32.3,27.7,32.9,2.7,36.6,Clear,Monsoon,,10.5,50,25.3,13.9
2024-06-27,33.0,24.5,31.1,0.0,36.9,Clear,Monsoon,10.3,5.5,64,23.3,14.2
"June 28, 2024",33.5,37.41367035629497,35.0,72.3,93.2,Heavy_Rain,Monsoon,6.6,18.8,63,22.8,0.5
"June 29, 2024",36.2,26.1,36.3,31.2,57.2,Heavy_Rain,Monsoon,2.7,22.5,58,23.9,8.3
2024-06-30,34.0,23.7,35.6,24.8,54.6,Rain,Monsoon,8.5,17.2,67,21.1,7.6
2024-07-01,36.0,28.0,35.5,0.0,25.0,Clear,Monsoon,6.8,24.1,87,23.3,13.0
2024-07-02,37.4,22.2,38.1,19.5,40.9,Rain,Monsoon,10.5,13.7,50,19.6,10.0
"July 03, 2024",40.5,25.9,39.3,26.9,52.3,Rain,Monsoon,4.5,9.1,66,21.7,9.2
04/07/2024,34.8,27.8,31.1,13.2,46.8,Rain,Monsoon,6.1,119.55609235239899,61,26.5,12.0
2024-07-05,35.9,25.9,33.7,0.0,25.0,Clear,Monsoon,7.0,14.6,50,22.7,14.7
06/07/2024,29.4,24.9,33.4,49.1,67.1,Heavy_Rain,Monsoon,4.4,5.4,56,22.0,5.1
2024-07-07,32.3,22.9,30.9,55.5,69.7,Heavy_Rain,Monsoon,6.0,54.0,66,19.4,3.1
2024-07-08,34.3,24.0,34.4,0.0,30.9,Clear,Monsoon,,37.3,123,19.9,13.3
09/07/2024,34.5,25.9,33.5,34.1,58.4,Heavy_Rain,Monsoon,8.3,51.9,144,23.3,8.2
10/07/2024,36.3,24.8,33.4,0.0,31.7,Clear,Monsoon,5.8,60.8,50,21.7,13.6
2024-07-11,29.7,23.0,30.5,0.0,33.3,Clear,Monsoon,9.4,8.7,111,20.4,13.7
2024-07-12,33.9,28.5,36.1,24.6,72.4,Rain,Monsoon,6.2,7.8,118,26.4,6.8
2024-07-13,37.7,26.4,36.6,0.0,41.5,Clear,Monsoon,10.9,15.1,63,24.9,14.6
"July 14, 2024",31.4,24.4,32.8,5.5,36.3,Rain,Monsoon,5.4,7.5,85,20.8,13.4
2024-07-15,35.0,26.4,34.7,18.9,43.4,Rain,Monsoon,8.3,12.1,154,23.5,10.4
2024-07-16,32.5,27.5,32.0,0.0,29.0,Clear,Monsoon,4.0,29.4,101,23.6,14.5
2024-07-17,39.4,27.6,41.3,36.0,60.5,Heavy_Rain,Monsoon,7.9,27.7,113,25.4,7.2
2024-07-18,33.4,20.5,28.0,0.0,39.0,Clear,Monsoon,3.3,13.7,81,18.1,14.1
2024-07-19,31.6,26.8,32.1,1.8,37.8,Clear,Monsoon,5.5,7.6,53,23.3,13.7
2024-07-20,30.8,22.0,33.6,50.0,82.8,Heavy_Rain,Monsoon,4.0,26.0,50,20.4,3.8
2024-07-21,28.7,26.2,27.3,21.9,41.0,Rain,Monsoon,2.6,14.2,60,24.9,9.9
2024-07-22,36.3,22.7,37.4,0.0,26.0,Clear,Monsoon,2.5,21.7,63,21.4,14.4
2024-07-23,37.1,24.1,38.2,23.1,38.4,Rain,Monsoon,,10.8,50,20.2,10.0
24/07/2024,37.5,25.4,41.0,113.2,98.0,Heavy_Rain,Monsoon,10.4,26.1,50,24.1,0.5
2024-07-25,33.5,22.5,32.5,0.0,30.0,Clear,Monsoon,2.3,12.2,62,,14.3
2024-07-26,33.5,27.5,35.7,30.0,61.7,Rain,Monsoon,2.6,13.6,148,25.2,8.3
2024-07-27,35.8,26.0,37.4,0.0,32.3,Clear,Monsoon,3.4,5.1,50,23.5,11.8
"July 28, 2024",39.7,22.8,41.3,0.0,34.9,Clear,Monsoon,8.4,15.0,132,20.6,14.4
2024-07-29,33.2,30.4,30.4,0.0,39.2,Clear,Monsoon,2.6,15.5,54,27.5,12.6
30/07/2024,33.8,24.5,34.5,23.5,55.5,Rain,Monsoon,9.7,16.6,103,20.5,8.2
2024-07-31,36.2,26.7,38.0,0.0,31.2,Clear,Monsoon,5.9,27.2,96,24.4,15.0
2024-08-01,31.8,23.7,33.7,9.7,45.5,Rain,Monsoon,3.9,25.0,50,19.7,12.9
"August 02, 2024",33.1,23.6,31.0,0.0,26.0,Clear,Monsoon,3.9,40.1,70,18.6,13.8
2024-08-03,39.4,23.5,38.4,0.0,25.0,Clear,Monsoon,9.6,13.6,115,19.0,15.0
"August 04, 2024",32.0,24.9,29.4,0.0,25.0,Clear,Monsoon,,6.5,141,21.6,13.5
05/08/2024,32.1,25.4,31.9,0.0,37.2,Clear,Monsoon,5.9,12.4,106,20.7,14.9
2024-08-06,37.4,26.6,37.7,0.0,31.6,Clear,Monsoon,5.3,25.8,50,23.8,14.7
2024-08-07,33.0,26.2,30.0,0.0,25.0,Clear,Monsoon,5.5,36.0,88,24.9,14.3
2024-08-08,38.4,24.7,36.6,1.7,33.9,Clear,Monsoon,,5.9,90,20.3,12.0
2024-08-09,36.8,24.6,38.8,18.6,47.4,Rain,Monsoon,3.4,9.7,136,20.4,10.8
"August 10, 2024",33.8,25.2,32.4,32.3,54.4,Heavy_Rain,Monsoon,9.3,62.8,50,22.4,8.5
"August 11, 2024",32.8,25.7,30.4,0.0,37.9,Clear,Monsoon,3.4,23.8,81,22.1,14.8
2024-08-12,39.6,27.9,38.3,0.0,36.0,Clear,Summer,,12.9,56,25.1,14.9
"August 13, 2024",30.0,25.7,26.5,0.0,25.0,Clear,Monsoon,10.0,14.6,83,23.8,14.9
2024-08-14,27.4,23.4,29.9,72.2,92.7,Heavy_Rain,Monsoon,6.7,28.3,76,21.1,0.5
2024-08-15,29.3,23.7,29.9,17.5,49.6,raining,Monsoon,2.3,49.5,70,19.5,11.5
"August 16, 2024",36.3,27.2,35.6,14.5,39.2,raining,Monsoon,10.5,20.5,136,26.2,10.3
2024-08-17,33.4,22.7,28.8,1.2,25.0,Clear,Post_Monsoon,9.0,43.8,86,19.8,14.4
"August 18, 2024",32.3,25.3,30.3,4.2,26.3,Clear,Monsoon,7.3,10.7,107,20.8,13.7
"August 19, 2024",36.1,23.9,36.2,0.0,43.1,Clear,Monsoon,2.9,5.0,111,21.8,12.0
20/08/2024,28.8,26.3,26.6,0.0,36.2,Clear,Monsoon,9.8,15.0,50,21.8,14.8
"August 21, 2024",33.2,27.8,35.8,35.4,63.6,Heavy_Rain,Monsoon,5.1,8.9,50,24.6,5.5
2024-08-22,36.6,27.4,35.0,0.0,27.2,Clear,Monsoon,2.9,15.1,138,,14.7
2024-08-23,31.6,25.9,31.6,0.5,35.3,Clear,Monsoon,,9.4,161,21.1,14.2
24/08/2024,29.6,24.3,29.6,22.1,40.2,Rain,Monsoon,,34.2,82,22.5,9.5
"August 25, 2024",34.6,23.8,32.8,3.1,42.3,Clear,Monsoon,3.7,8.8,73,21.0,14.3
26/08/2024,31.2,23.9,32.9,26.0,57.0,raining,Monsoon,2.8,13.2,118,19.6,9.8
27/08/2024,38.6,23.8,39.3,0.0,31.4,Clear,Monsoon,2.4,46.5,93,19.6,14.7
2024-08-28,34.4,23.6,32.1,0.0,25.0,Clear,Monsoon,5.4,40.3,76,20.4,15.0
29/08/2024,32.3,27.5,32.8,0.0,32.5,Clear,Monsoon,9.6,59.3,50,,14.0
30/08/2024,34.6,23.9,35.1,29.5,62.5,Rain,Monsoon,8.2,67.9,147,19.6,8.2
2024-08-31,34.3,25.8,32.2,35.0,64.3,Heavy_Rain,Monsoon,10.6,9.8,51,24.1,6.8
01/09/2024,36.8,24.3,34.1,0.0,38.0,Clear,Monsoon,10.3,19.9,62,20.8,14.4
2024-09-02,33.0,27.8,36.3,107.5,98.0,Heavy_Rain,Monsoon,3.4,31.3,50,23.1,0.5
2024-09-03,33.1,22.7,28.8,0.0,29.5,Clear,Monsoon,8.8,5.1,50,,12.8
2024-09-04,35.1,23.3,35.7,0.0,39.4,Clear,Post_Monsoon,5.4,61.6,67,20.4,14.5
2024-09-05,33.5,35.92219957121615,30.0,0.0,25.0,Clear,Monsoon,3.1,24.0,50,20.4,14.4
"September 06, 2024",33.4,23.0,31.8,8.7,25.0,Rain,Monsoon,6.9,40.0,115,20.0,13.0
2024-09-07,34.0,27.2,30.6,0.0,28.0,Clear,Monsoon,11.0,28.6,50,,14.6
2024-09-08,37.8,25.7,37.4,20.9,53.4,Rain,Monsoon,10.7,12.6,101,21.5,10.6
09/09/2024,34.9,27.0,34.1,0.0,25.0,Clear,Monsoon,4.4,34.5,159,24.5,14.0
"September 10, 2024",35.4,23.3,34.4,0.0,41.3,Clear,Monsoon,3.0,7.5,90,19.6,14.4
"September 11, 2024",34.7,22.2,41.6,98.4,98.0,Heavy_Rain,Monsoon,9.2,15.5,115,,0.5
12/09/2024,36.0,25.3,32.0,0.0,44.3,Clear,Monsoon,10.6,16.3,72,22.1,14.1
2024-09-13,38.6,25.1,36.9,5.5,46.2,raining,Post_Monsoon,9.6,5.2,77,21.7,10.4
2024-09-14,38.7,25.1,41.0,14.6,36.4,Rain,Monsoon,8.6,72.8,81,21.5,11.5
2024-09-15,32.3,26.9,35.0,126.6,98.0,Heavy_Rain,Monsoon,4.7,9.9,89,22.0,0.5
16/09/2024,31.4,23.7,28.3,0.0,25.6,Clear,Monsoon,9.3,14.4,100,19.9,14.6
17/09/2024,34.0,22.3,32.1,0.0,26.7,Clear,Monsoon,9.6,9.1,95,19.0,13.0
18/09/2024,36.9,23.9,37.2,6.3,31.1,RAIN,Monsoon,6.2,10.7,94,,11.8
2024-09-19,31.0,26.0,30.5,9.7,50.2,Rain,Monsoon,2.6,20.8,50,22.7,12.2
"September 20, 2024",34.5,23.6,34.8,27.9,62.6,Rain,Monsoon,,29.5,77,21.2,8.8
2024-09-21,32.4,22.5,32.5,28.8,42.9,RAIN,Monsoon,4.4,9.7,50,20.2,8.9
"September 22, 2024",34.7,27.9,33.2,0.0,38.5,Clear,Monsoon,10.6,5.1,90,26.9,14.5
2024-09-23,32.1,24.2,32.7,0.0,25.0,Clear,Monsoon,2.8,39.6,105,23.2,14.3
2024-09-24,40.2,25.4,36.8,3.7,28.5,Heatwave,Monsoon,2.4,40.0,154,24.1,13.7
2024-09-25,32.3,23.9,32.9,0.0,27.8,Clear,Monsoon,5.8,12.9,142,21.0,15.0
2024-09-26,39.4,25.3,38.2,0.0,37.2,Clear,Monsoon,10.5,19.3,50,21.5,13.3
27/09/2024,33.5,24.9,33.0,51.7,70.4,Heavy_Rain,Monsoon,2.2,9.7,90,,3.5
"September 28, 2024",33.6,27.4,35.1,0.0,35.4,Clear,Monsoon,9.7,23.8,89,25.7,14.8
29/09/2024,38.1,23.9,37.5,63.6,71.0,Heavy_Rain,Monsoon,5.4,5.1,148,21.1,0.9
2024-09-30,38.1,25.8,39.4,1.1,32.4,Clear,Monsoon,6.2,6.4,108,22.9,13.4
2024-10-01,29.5,34.13217374592838,27.7,0.0,25.0,Clear,Post_Monsoon,5.1,17.6,178,22.6,14.2
02/10/2024,27.1,19.3,26.7,0.0,37.1,Clear,Post_Monsoon,7.2,14.5,50,17.1,14.9
2024-10-03,33.6,14.7,31.5,0.0,31.3,Clear,Post_Monsoon,10.4,6.8,128,11.6,13.8
2024-10-04,28.8,20.8,28.2,0.0,27.3,Clear,Post_Monsoon,2.5,7.2,77,17.1,14.7
05/10/2024,32.7,15.2,33.9,8.0,43.2,Rain,Post_Monsoon,2.0,30.4,60,13.8,13.3
"October 06, 2024",22.8,20.0,22.6,0.0,26.7,Clear,Post_Monsoon,11.0,22.0,72,17.6,14.9
2024-10-07,28.2,13.4,25.0,0.0,31.4,Clear,Post_Monsoon,10.6,9.5,55,,12.3
08/10/2024,30.2,18.8,29.9,0.0,31.5,Clear,Post_Monsoon,3.2,11.7,82,15.1,13.4
"October 09, 2024",30.3,15.0,27.5,0.0,29.8,Clear,Post_Monsoon,10.9,49.9,70,12.6,14.8
10/10/2024,36.6,12.7,36.0,0.0,38.6,Clear,Post_Monsoon,,40.7,115,11.6,14.8
"October 11, 2024",27.2,14.2,24.4,0.0,35.8,Clear,Post_Monsoon,5.4,27.5,98,9.8,14.6
"October 12, 2024",31.9,24.1,30.2,-1.0,29.7,Clear,Post_Monsoon,8.5,6.5,157,,14.7
13/10/2024,29.3,18.9,27.7,0.0,33.6,Clear,Post_Monsoon,3.2,8.5,50,17.1,14.5
2024-10-14,31.0,18.0,30.4,0.0,29.5,Clear,Post_Monsoon,3.1,17.2,77,13.0,12.0
15/10/2024,25.6,18.7,23.5,0.0,25.0,Clear,Post_Monsoon,4.5,5.4,50,16.9,11.4
2024-10-16,29.1,18.3,28.6,0.0,46.6,Clear,Post_Monsoon,6.1,10.1,124,16.1,14.0
17/10/2024,28.5,14.3,28.5,0.0,26.7,Clear,Post_Monsoon,4.4,15.9,99,12.2,13.4
2024-10-18,32.9,21.3,36.4,59.3,84.0,Heavy_Rain,Post_Monsoon,2.8,13.1,120,19.6,2.8
2024-10-19,31.5,13.1,31.8,0.0,32.4,Clear,Post_Monsoon,3.4,33.6,91,11.3,11.7
2024-10-20,26.7,21.2,26.4,0.0,27.0,Clear,Post_Monsoon,8.3,10.4,60,19.4,13.8
2024-10-21,30.1,16.9,30.0,0.0,39.3,Clear,Post_Monsoon,8.1,30.5,50,,13.1
22/10/2024,28.4,15.0,28.9,0.0,25.0,Clear,Post_Monsoon,8.3,10.1,133,10.3,13.4
"October 23, 2024",28.6,16.7,31.6,1.0,25.0,Clear,Post_Monsoon,2.3,6.6,102,13.9,11.6
2024-10-24,36.5,15.8,40.1,0.0,34.8,Clear,Post_Monsoon,3.6,11.5,50,11.0,14.6
2024-10-25,32.4,15.5,30.5,0.0,30.3,Clear,Post_Monsoon,8.8,10.1,150,13.0,14.7
26/10/2024,33.1,19.9,31.1,0.0,25.0,Clear,Post_Monsoon,8.7,35.6,57,16.6,12.2
2024-10-27,35.0,17.6,35.5,0.0,26.0,Clear,Post_Monsoon,5.6,12.9,278,16.2,13.6
2024-10-28,30.5,19.1,28.5,-1.0,34.0,Clear,Post_Monsoon,6.7,5.6,283,14.9,14.9
29/10/2024,29.4,22.9,26.0,0.0,31.7,Clear,Post_Monsoon,4.3,87.3,358,19.5,13.9
2024-10-30,32.2,19.9,32.8,8.9,43.3,Rain,Post_Monsoon,5.7,45.8,315,16.6,12.8
2024-10-31,31.5,23.8,32.0,0.0,30.0,Clear,Post_Monsoon,3.7,5.4,323,19.2,13.8
01/11/2024,37.8,17.3,37.0,9.4,54.7,Rain,Post_Monsoon,7.5,13.2,343,15.5,12.8
2024-11-02,27.8,14.0,28.3,0.0,32.5,Clear,Post_Monsoon,3.0,22.2,276,11.2,13.2
03/11/2024,26.6,21.5,26.0,0.0,25.0,Clear,Post_Monsoon,3.5,6.1,288,,13.4
2024-11-04,29.4,22.6,30.3,25.3,42.0,Rain,Post_Monsoon,,9.4,328,20.6,9.3
2024-11-05,28.1,14.0,29.9,0.4,39.6,Clear,Post_Monsoon,4.4,14.1,356,,12.9
"November 06, 2024",33.5,13.8,33.1,8.8,46.7,Rain,Post_Monsoon,4.4,5.1,266,12.2,12.9
2024-11-07,26.2,16.0,21.1,0.0,30.6,Clear,Post_Monsoon,5.8,25.0,50,11.0,13.3
2024-11-08,32.6,18.3,32.0,0.0,47.9,Clear,Post_Monsoon,5.2,35.6,59,13.5,10.8
2024-11-09,31.8,17.8,34.1,0.0,32.8,Clear,Post_Monsoon,,13.7,50,13.9,14.5
2024-11-10,31.5,16.7,31.2,1.7,32.7,Clear,Post_Monsoon,,5.4,75,,14.6
2024-11-11,30.7,19.4,28.5,0.0,37.6,Clear,Post_Monsoon,4.1,6.9,134,,14.5
2024-11-12,30.6,21.4,23.2,0.0,36.8,Clear,Post_Monsoon,5.0,57.8,93,18.3,14.6
2024-11-13,30.5,20.8,27.9,0.0,33.7,Clear,Post_Monsoon,7.0,12.5,112,17.6,11.4
2024-11-14,34.3,17.0,31.3,0.0,29.4,Clear,Post_Monsoon,4.3,22.5,50,15.0,12.1
15/11/2024,35.2,17.5,33.4,0.0,36.7,Clear,Post_Monsoon,4.2,11.4,69,14.6,10.3
2024-11-16,34.2,16.1,33.8,0.0,40.6,Clear,Post_Monsoon,10.8,25.2,50,11.2,8.2
2024-11-17,33.4,22.3,32.3,-1.0,25.5,Clear,Post_Monsoon,4.1,94.2,56,19.6,12.5
18/11/2024,36.6,19.1,36.0,0.0,34.0,Clear,Post_Monsoon,9.7,5.0,50,17.2,15.0
19/11/2024,23.7,12.6,21.3,0.0,25.0,Clear,Post_Monsoon,,11.6,132,,13.3
"November 20, 2024",32.4,15.3,29.8,13.9,46.7,Rain,Post_Monsoon,,9.6,50,12.4,9.7
21/11/2024,29.8,20.2,29.5,0.0,36.2,Thunderstorm,Post_Monsoon,9.6,14.5,118,16.9,14.8
2024-11-22,34.2,19.6,35.5,11.1,44.3,Rain,Post_Monsoon,5.4,27.5,151,17.4,10.8
2024-11-23,32.6,17.3,33.0,0.0,26.7,Clear,Post_Monsoon,7.6,9.9,50,15.3,14.6
2024-11-24,34.5,21.8,35.4,0.0,25.2,Clear,Post_Monsoon,8.1,16.6,50,,10.6
2024-11-25,31.0,16.7,29.5,15.6,50.9,Rain,Post_Monsoon,10.0,9.1,99,,11.1
2024-11-26,27.3,16.5,24.4,0.0,25.0,Clear,Post_Monsoon,10.7,33.9,50,,13.0
"November 27, 2024",32.3,19.4,30.6,6.7,25.0,Rain,Post_Monsoon,10.8,6.2,125,14.4,13.1
28/11/2024,29.8,24.5,31.7,39.6,74.8,Heavy_Rain,Post_Monsoon,,8.5,101,,6.4
2024-11-29,34.9,12.2,31.4,0.0,25.0,Clear,Post_Monsoon,4.8,15.2,50,8.8,14.7
2024-11-30,31.3,13.3,29.9,18.5,40.9,Rain,Post_Monsoon,6.3,8.6,128,8.4,10.1
2024-12-01,19.0,8.2,17.6,0.0,25.0,Clear,Winter,,37.8,76,5.8,13.2
"December 02, 2024",19.1,7.9,21.0,16.9,52.8,Rain,Winter,4.7,37.0,95,5.3,7.9
2024-12-03,17.7,9.3,16.2,0.0,25.0,Clear,Winter,7.2,20.4,109,5.8,12.6
2024-12-04,13.5,9.2,12.6,6.4,30.6,Rain,Winter,13.923953197630887,50.0,69,5.9,11.2
2024-12-05,19.8,11.8,18.9,1.4,27.5,Clear,Winter,10.7,28.8,92,9.9,14.1
06/12/2024,23.0,7.1,23.3,0.0,51.2,Clear,Winter,10.5,16.8,73,3.8,14.5
2024-12-07,24.9,6.1,23.9,0.0,32.7,Clear,Winter,9.4,45.0,80,3.9,13.9
2024-12-08,22.3,5.4,19.9,0.0,25.0,Clear,Winter,4.0,6.0,136,1.9,13.3
2024-12-09,17.8,7.6,14.6,0.0,34.1,Clear,Winter,3.3,64.4,59,3.8,13.4
2024-12-10,15.0,9.0,14.1,0.0,29.9,Clear,Winter,,31.9,52,5.0,14.5
2024-12-11,21.4,3.3,20.2,0.0,32.0,Clear,Winter,5.5,11.6,88,0.2,14.9
2024-12-12,23.4,6.8,19.8,0.0,27.7,Clear,Winter,,17.9,88,4.7,14.4
"December 13, 2024",18.0,6.0,15.3,0.0,32.2,Clear,Winter,4.8,20.1,142,1.1,13.6
2024-12-14,22.6,11.8,23.9,0.0,31.2,Clear,Winter,10.5,8.2,100,10.3,12.6
2024-12-15,22.1,9.3,21.3,0.0,30.4,Clear,Winter,,12.3,73,6.7,14.9
2024-12-16,17.3,11.0,14.5,0.0,25.0,Clear,Winter,8.5,54.5,50,8.4,14.9
2024-12-17,20.8,5.8,16.3,0.0,28.0,Clear,Winter,4.0,43.0,74,4.6,14.9
2024-12-18,16.1,9.4,13.2,0.0,36.4,Clear,Winter,10.9,20.6,128,,14.6
2024-12-19,18.7,11.5,18.2,0.0,30.8,Clear,Winter,8.3,27.6,50,9.9,14.4
2024-12-20,24.7,9.7,23.2,0.0,35.9,Clear,Winter,9.5,28.4,50,,14.2
21/12/2024,19.6,10.0,15.2,0.0,25.0,Clear,Winter,3.6,34.4,96,6.7,13.5
22/12/2024,22.9,6.5,21.3,0.0,32.7,Clear,Winter,8.9,20.2,89,5.4,12.9
2024-12-23,12.8,9.2,12.7,0.0,28.5,Cloudy,Winter,4.9,8.9,56,,14.7
24/12/2024,18.8,8.8,20.5,0.0,36.1,Clear,Winter,5.3,25.3,50,4.5,14.3
25/12/2024,20.7,6.9,24.0,0.0,27.7,Clear,Winter,9.7,17.0,93,3.2,14.4
2024-12-26,17.5,10.7,16.3,0.0,42.4,Clear,Winter,,5.0,50,8.1,14.7
2024-12-27,18.6,14.3,19.5,1.3,25.0,Clear,Winter,4.6,18.1,50,9.6,14.5
2024-12-28,21.2,5.1,18.0,0.0,26.8,Clear,Winter,8.8,11.5,114,0.9,13.5
"December 29, 2024",20.4,25.243079975560107,18.6,0.0,40.0,Clear,Winter,3.0,9.9,67,11.7,15.0
2024-12-30,17.7,12.3,18.1,0.0,33.1,Clear,Winter,8.1,22.7,113,8.5,14.4
2024-12-31,25.8,9.8,26.2,0.0,36.5,Clear,Winter,5.5,20.9,117,8.3,14.9
01/01/2025,18.2,6.8,18.0,0.0,34.1,Clear,Winter,6.5,11.4,58,,14.5
2025-01-02,22.3,6.6,21.3,0.0,27.2,Clear,Winter,6.8,12.1,173,1.8,14.2
2025-01-03,23.2,12.4,17.0,6.5,25.0,Rain,Winter,7.1,31.6,97,10.4,12.9
04/01/2025,16.1,6.5,14.0,0.0,25.0,Clear,Winter,6.0,60.7,84,4.6,14.7
2025-01-05,18.7,9.7,14.9,0.0,25.4,Clear,Winter,10.3,22.7,64,5.4,13.9
2025-01-06,29.1,11.1,29.4,0.0,25.0,Clear,Winter,4.9,27.5,163,8.5,14.9
2025-01-07,19.6,6.9,18.4,0.0,39.3,Clear,Winter,5.2,10.7,85,2.9,14.6
2025-01-08,14.4,7.6,16.5,0.0,28.8,Fog,Winter,10.5,38.6,50,4.6,1.3
2025-01-09,8.2,6.2,11.4,0.0,44.1,Fog,Winter,5.0,25.0,123,2.7,1.5
2025-01-10,17.7,12.5,15.5,0.0,25.0,Clear,Winter,5.0,10.8,65,8.7,14.7
11/01/2025,19.5,8.0,18.4,0.0,37.1,Clear,Winter,6.5,17.6,96,3.9,14.6
12/01/2025,20.6,13.4,19.9,0.0,25.0,Clear,Winter,7.9,10.0,166,8.8,12.9
"January 13, 2025",17.0,19.25365124392018,13.4,0.0,35.0,Clear,Winter,9.8,13.1,50,6.9,14.2
2025-01-14,26.4,15.9,29.8,0.0,25.0,Clear,Winter,6.7,12.0,153,12.2,13.9
15/01/2025,23.4,15.0,22.1,0.0,25.0,Clear,Winter,8.4,9.5,69,12.8,14.8
"January 16, 2025",23.8,5.0,22.4,0.0,25.0,Clear,Winter,,6.9,54,2.5,13.1
2025-01-17,15.7,11.0,12.9,0.0,25.0,Clear,Winter,,26.5,50,9.3,14.3
"January 18, 2025",17.5,7.6,17.4,0.0,28.3,Clear,Winter,9.1,30.2,78,4.0,13.5
"January 19, 2025",19.3,10.6,19.6,0.0,33.6,Clear,Winter,7.2,6.9,93,8.4,14.4
2025-01-20,28.1,13.2,23.3,0.0,25.3,Clear,Winter,2.3,5.8,154,11.4,14.5
"January 21, 2025",15.8,9.6,12.3,0.0,29.1,Clear,Winter,8.0,6.0,134,7.0,12.4
2025-01-22,11.9,3.7,10.7,0.0,25.0,Cloudy,Winter,7.5,29.7,50,-1.0,15.0
23/01/2025,21.7,11.0,22.5,0.0,32.9,Clear,Winter,9.7,34.7,143,6.6,14.0
2025-01-24,16.3,6.9,18.4,0.0,25.0,Clear,Winter,3.7,16.4,107,,12.4
25/01/2025,26.6,10.3,28.9,0.0,25.2,Clear,Winter,,24.0,59,8.0,14.0
2025-01-26,15.2,10.6,20.0,0.0,39.6,Clear,Winter,2.7,17.7,108,,11.5
27/01/2025,23.2,15.7,23.5,0.0,37.1,Clear,Winter,2.0,59.8,75,,14.7
2025-01-28,19.1,13.0,18.9,0.0,25.0,Clear,Winter,9.6,15.0,133,11.4,15.0
29/01/2025,21.0,12.1,19.9,4.1,32.8,Clear,Winter,4.6,17.1,50,9.6,12.7
2025-01-30,24.9,10.8,23.1,0.0,25.0,Clear,Winter,8.3,15.5,65,9.3,14.5
"January 31, 2025",20.8,6.3,22.0,0.0,25.0,Clear,Winter,2.3,39.4,50,2.2,14.3
01/02/2025,16.6,12.0,17.1,0.0,32.3,Clear,Winter,10.0,44.0,134,7.7,14.6
"February 02, 2025",14.9,3.7,12.7,0.0,27.5,Clear,Winter,6.9,28.0,72,0.2,13.5
2025-02-03,20.3,6.1,19.9,0.0,25.0,Clear,Winter,,18.2,50,3.4,14.6
04/02/2025,18.0,8.8,16.5,0.0,25.0,Clear,Winter,10.6,14.6,120,5.3,13.0
2025-02-05,16.5,14.5,12.8,0.0,34.2,Clear,Winter,9.0,6.5,75,10.1,12.8
2025-02-06,14.1,7.2,15.1,0.0,38.7,Clear,Winter,3.6,50.6,97,,14.8
07/02/2025,24.9,9.4,20.8,0.0,25.0,Clear,Winter,10.8,8.5,100,6.6,14.7
08/02/2025,25.2,6.9,25.7,0.0,32.5,Clear,Winter,6.0,8.9,68,4.7,12.2
"February 09, 2025",21.9,10.9,19.8,0.0,25.0,Clear,Winter,9.4,8.5,126,7.5,14.6
10/02/2025,26.6,6.7,26.9,0.0,35.7,Clear,Winter,5.5,55.7,80,2.7,14.2
2025-02-11,22.5,9.7,19.0,0.0,25.0,Clear,Winter,10.6,18.6,95,7.4,13.5
"February 12, 2025",10.5,7.0,8.2,0.0,26.2,Clear,Winter,7.7,23.0,136,3.6,14.5
2025-02-13,20.1,10.5,13.8,0.0,26.3,Clear,Winter,9.4,7.2,57,8.6,14.8
"February 14, 2025",14.8,11.1,13.6,0.0,38.4,Clear,Winter,4.9,11.8,75,9.1,12.9
"February 15, 2025",16.8,19.871475976343234,15.3,0.0,27.0,Clear,Winter,3.2,17.1,114,,13.6
16/02/2025,22.4,7.6,21.9,0.0,36.3,Clear,Winter,,10.3,110,3.5,14.8
"February 17, 2025",15.7,12.1,16.8,0.0,41.8,Clear,Winter,4.0,6.1,118,9.1,14.7
2025-02-18,19.9,12.9,21.1,1.9,42.8,Clear,Winter,,28.3,115,9.2,10.1
2025-02-19,18.4,21.544285295484006,18.5,0.0,32.1,Clear,Winter,,11.1,124,-0.4,14.3
2025-02-20,20.9,5.3,22.3,0.0,35.6,Clear,Winter,6.4,111.02035979447656,129,,14.8
21/02/2025,18.4,7.3,17.1,1.0,32.0,Clear,Winter,,10.6,124,4.8,14.7
2025-02-22,22.5,12.4,20.7,0.0,35.0,Clear,Winter,3.5,68.1,50,9.0,14.8
2025-02-23,16.3,8.5,14.9,0.0,29.9,Clear,Winter,3.1,32.1,50,,14.2
24/02/2025,17.6,20.878649210881637,17.7,0.0,31.6,Clear,Winter,7.4,14.4,57,9.0,14.8
"February 25, 2025",15.5,6.9,16.7,0.0,30.4,Clear,Winter,3.9,14.6,156,4.0,14.9
"February 26, 2025",25.4,5.8,22.8,0.0,28.8,Clear,Winter,4.7,17.9,87,2.1,12.3
