Record_ID,Date,Mess_Hall_ID,Day_of_Week,Meal_Type,Menu_Item,Cuisine_Category,Food_Type,Contains_Egg,Contains_Dairy,Protein_Content_Category,Is_Served_On_Separate_Counter,Is_Special_Menu,Food_Prepared_kg,Food_Consumed_kg,Food_Wasted_kg,Waste_Percentage,Cost_Per_Kg_INR,Serving_Size_Per_Student_g,Leftover_Redistribution_kg,Cook_on_Duty,Mess_Supervisor_ID,Preparation_Start_Time,Service_End_Time
OPS-20210914-MH_G-0014,2021-09-14,MH_G,Tuesday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,17.5,14.79,2.71,17.34,61.74,265.2,,C022,SUP05,16:30,18:30
OPS-20210914-MH_G-0015,2021-09-14,MH_G,Tuesday,Dinner,Paneer Curry,North Indian,Veg,False,True,High,False,False,70.0,61.26,8.74,12.49,306.83,496.5,,C010,SUP05,19:30,22:00
OPS-20210914-MH_G-0016,14/09/2021,MH_G,Tuesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,5.6,4.58,1.02,16.0,,39.7,,C011,SUP03,19:30,22:00
OPS-20210914-MH_G-0017,14/09/2021,MH_G,Tuesday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,70.0,61.52,8.48,13.56,237.77,496.5,,C019,SUP01,19:30,2200
OPS-20210914-MH_G-0018,2021-09-14,MH_G,Tuesday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,11.3,2.7,21.64,213.67,99.3,,C022,SUP01,7:30 PM,22:00
OPS-20210914-MH_G-0019,14/09/2021,MH_G,Tuesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,14.0,11.37,2.63,21.05,172.08,99.3,,C019,SUP05,19:30,22:00
OPS-20210914-MH_G-0020,"September 14, 2021",MH_G,Tuesday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,70.0,66.66,3.34,4.77,98.11,496.5,,C012,SUP06,19:30,22:00
OPS-20210914-MH_G-0021,2021-09-14,MH_G,Tuesday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,7.03,6.78,0.25,3.5,108.85,49.9,,C017,SUP06,1930,22:00
OPS-20210914-MH_G-0022,2021-09-14,MH_G,Tuesday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,70.0,62.01,7.99,10.04,109.93,496.5,,C007,SUP07,19:30,10:00 PM
OPS-20210915-MH_A-0001,15/09/2021,MH_A,Wednesday,Breakfast,Poha,North Indian,Veg,False,False,Low,False,False,40.48,38.29,2.19,6.07,67.35,216.5,,C009,SUP06,06:30,9:00 AM
OPS-20210915-MH_A-0002,2021-09-15,MH_A,Wednesday,Breakfast,Coffee,Continental,Veg,False,True,Low,False,False,35.0,29.47,5.53,15.79,69.89,0.0,,C012,SUP04,06:30,0900
OPS-20210915-MH_A-0003,"September 15, 2021",MH_A,Wednesday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,5.6,4.27,1.33,20.87,145.63,29.9,,C015,SUP05,06:30,09:00
OPS-20210915-MH_A-0004,2021-09-15,MH_A,Wednesday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,35.5,30.23,5.27,14.85,58.39,189.8,,C021,SUP07,06:30,09:00
OPS-20210915-MH_A-0005,2021-09-15,MH_A,Wednesday,Lunch,Roti-Sabzi,North Indian,Veg,False,False,,False,False,70.0,57.6,12.4,17.72,83.94,534.4,,C025,SUP06,12:00,14:30
OPS-20210915-MH_A-0006,"September 15, 2021",MH_A,Wednesday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,70.0,59.05,10.95,13.77,89.54,534.4,,C018,SUP03,12:00,14:30
OPS-20210915-MH_A-0007,2021-09-15,MH_A,Wednesday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,5.6,4.45,1.15,20.58,151.8,42.7,,C006,SUP04,12:00,14:30
OPS-20210915-MH_A-0008,15/09/2021,MH_A,Wednesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,14.0,10.96,3.04,21.7,457.04,106.9,,C025,SUP07,0:00 PM,0:00 PM
OPS-20210915-MH_A-0009,15/09/2021,MH_A,Wednesday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,11.42,2.58,18.41,253.12,106.9,,C008,SUP04,12:00,1430
OPS-20210915-MH_A-0010,"September 15, 2021",MH_A,Wednesday,Lunch,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,70.0,55.1,14.9,21.29,97.73,534.4,,C010,SUP01,12:00,14:30
OPS-20210915-MH_A-0011,"September 15, 2021",MH_A,Wednesday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,False,70.0,58.63,11.37,14.29,76.81,534.4,,C001,SUP03,12:00,1430
OPS-20210915-MH_A-0012,"September 15, 2021",MH_A,Wednesday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,3.74,3.7,0.04,1.0,111.88,28.5,,C008,SUP04,12:00,14:30
OPS-20210915-MH_A-0013,2021-09-15,MH_A,Wednesday,Snacks,Fruit Plate,Continental,Vegan,,False,Low,False,False,17.5,15.34,2.16,12.32,130.0,277.8,,C016,SUP02,1630,18:30
OPS-20210915-MH_A-0014,2021-09-15,MH_A,Wednesday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,17.5,15.67,1.83,10.48,58.63,277.8,,C005,SUP01,16:30,18:30
OPS-20210915-MH_A-0015,15/09/2021,MH_A,Wednesday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,70.0,63.77,6.23,8.89,68.06,593.2,,C005,SUP06,19:30,2200
OPS-20210915-MH_A-0016,2021-09-15,MH_A,Wednesday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,5.6,4.51,1.09,19.55,171.45,47.5,,C021,SUP03,19:30,22:00
OPS-20210915-MH_A-0017,2021-09-15,MH_A,Wednesday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,70.0,60.55,9.45,13.51,198.58,593.2,,C016,SUP07,1930,22:00
OPS-20210915-MH_A-0018,"September 15, 2021",MH_A,Wednesday,dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,70.0,61.11,8.89,12.7,87.3,593.2,,C023,SUP01,1930,10:00 PM
OPS-20210915-MH_A-0019,15/09/2021,MH_A,Wednesday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,11.0,3.0,18.89,209.97,118.6,0.6,C011,SUP02,19:30,22:00
OPS-20210915-MH_A-0020,15/09/2021,MH_A,Wednesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,14.0,11.26,2.74,19.58,178.38,118.6,,C024,SUP01,7:30 PM,22:00
OPS-20210915-MH_A-0021,2021-09-15,MH_A,Wednesday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,70.0,57.95,12.05,19.28,114.61,593.2,,C013,SUP06,7:30 PM,10:00 PM
OPS-20210915-MH_B-0001,2021-09-15,MH_B,Wednesday,Breakfast,Poha,North Indian,Veg,False,False,Low,False,False,35.0,31.08,3.92,11.21,71.87,522.4,,C005,SUP01,06:30,0900
OPS-20210915-MH_B-0002,2021-09-15,MH_B,Wednesday,Breakfast,Rava Idli,South Indian,veg,False,False,Low,False,False,35.0,32.43,2.57,7.33,88.42,522.4,,C012,SUP03,06:30,09:00
OPS-20210915-MH_B-0003,2021-09-15,MH_B,Wednesday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,False,35.0,30.06,4.94,14.1,84.92,522.4,,C006,SUP02,0630,0900
OPS-20210915-MH_B-0004,15/09/2021,MH_B,Wednesday,Breakfast,Egg Bhurji,North Indian,Egg,True,False,High,True,False,5.6,4.73,0.87,13.72,137.54,0.0,,C003,SUP05,06:30,09:00
OPS-20210915-MH_B-0005,2021-09-15,MH_B,Wednesday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,5.6,4.47,1.13,20.22,167.97,39.4,,C010,SUP02,12:00,14:30
OPS-20210915-MH_B-0006,2021-09-15,MH_B,Wednesday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,70.0,55.84,14.16,22.65,87.27,493.0,,C019,SUP07,12:00,2:30 PM
OPS-20210915-MH_B-0007,2021-09-15,MH_B,Wednesday,Lunch,Mutton Curry,North Indian,NV,False,False,High,True,False,14.0,11.46,2.54,20.34,434.17,0.0,,C022,SUP04,1200,14:30
OPS-20210915-MH_B-0008,2021-09-15,MH_B,Wednesday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,False,70.0,61.41,8.59,10.8,128.64,493.0,,C001,SUP07,12:00,1430
OPS-20210915-MH_B-0009,2021-09-15,MH_B,Wednesday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,11.14,2.86,20.46,210.11,98.6,,C023,SUP01,12:00,14:30
OPS-20210915-MH_B-0010,"September 15, 2021",MH_B,Wednesday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,False,70.0,60.95,9.05,11.38,95.76,493.0,,C007,SUP01,1200,14:30
OPS-20210915-MH_B-0011,2021-09-15,MH_B,Wednesday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,7.09,6.65,0.44,6.15,106.15,49.9,,C014,SUP07,0:00 PM,14:30
OPS-20210915-MH_B-0012,2021-09-15,MH_B,Wednesday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,70.0,58.27,11.73,16.76,86.86,493.0,,C024,SUP07,12:00,2:30 PM
OPS-20210915-MH_B-0013,"September 15, 2021",MH_B,Wednesday,Snacks,Upma,South Indian,Vegetarian,False,False,Low,False,False,21.34,19.87,1.47,6.05,71.04,195.8,,C007,SUP04,16:30,18:30
OPS-20210915-MH_B-0014,"September 15, 2021",MH_B,Wednesday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,24.23,20.88,3.35,13.82,106.26,222.3,,C021,SUP02,16:30,18:30
OPS-20210915-MH_B-0015,2021-09-15,MH_B,Wednesday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,5.6,4.44,1.16,20.7,145.94,32.4,,C016,SUP07,19:30,22:00
OPS-20210915-MH_B-0016,15/09/2021,MH_B,Wednesday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,70.0,57.22,12.78,16.06,124.84,404.6,,C018,SUP07,7:30 PM,10:00 PM
OPS-20210915-MH_B-0017,2021-09-15,MH_B,Wednesday,DINNER,Palak Paneer,North Indian,Veg,False,True,High,False,False,70.0,51.75,18.25,29.19,301.27,404.6,,C009,SUP07,19:30,22:00
OPS-20210915-MH_B-0018,15/09/2021,MH_B,Wednesday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,70.0,65.19,4.81,6.87,82.98,0.0,,C021,SUP01,19:30,22:00
OPS-20210915-MH_B-0019,2021-09-15,MH_B,Wednesday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,11.34,2.66,16.7,215.12,80.9,,C003,SUP01,19:30,2200
OPS-20210915-MH_B-0020,2021-09-15,MH_B,Wednesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,14.0,10.77,3.23,23.08,191.64,80.9,,C012,SUP01,19:30,22:00
OPS-20210915-MH_B-0021,15/09/2021,MH_B,Wednesday,Dinner,Mixed Veg,North Indian,Veg,False,False,Low,False,False,70.0,57.03,12.97,20.76,85.51,404.6,,C004,SUP03,1930,22:00
OPS-20210915-MH_B-0022,2021-09-15,MH_B,Wednesday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,4.1,3.86,0.24,5.9,108.11,23.7,,C020,SUP06,19:30,22:00
OPS-20210915-MH_G-0001,"September 15, 2021",MH_G,Wednesday,Breakfast,Poha,North Indian,Veg,False,False,Low,False,False,35.0,31.47,3.53,10.08,69.6,466.7,,C014,SUP05,06:30,09:00
OPS-20210915-MH_G-0002,15/09/2021,MH_G,Wednesday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,5.6,5.0,0.6,11.9,137.49,74.7,,C019,SUP07,06:30,09:00
OPS-20210915-MH_G-0003,2021-09-15,MH_G,Wednesday,Breakfast,Dosa,South Indian,Veg,False,False,Low,False,False,35.0,32.44,2.56,7.32,96.65,466.7,,C025,SUP06,0630,0900
OPS-20210915-MH_G-0004,15/09/2021,MH_G,Wednesday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,35.0,30.32,4.68,14.97,87.61,466.7,,C004,SUP04,0630,0900
OPS-20210915-MH_G-0005,15/09/2021,MH_G,Wednesday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,4.68,4.63,0.05,1.0,101.15,48.7,,C024,SUP07,1200,2:30 PM
OPS-20210915-MH_G-0006,2021-09-15,MH_G,Wednesday,Lunch,Khichdi,North Indian,Veg,False,False,Medium,False,False,70.0,61.15,8.85,12.64,73.61,729.2,,C008,SUP06,12:00,14:30
OPS-20210915-MH_G-0007,"September 15, 2021",MH_G,Wednesday,Lunch,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,70.0,61.39,8.61,12.31,77.27,729.2,,C021,SUP04,12:00,1430
OPS-20210915-MH_G-0008,2021-09-15,MH_G,Wednesday,Lunch,Dal Tadka,North Indian,Veg,False,False,High,False,False,70.0,59.84,10.16,12.78,96.62,729.2,,C011,SUP02,12:00,14:30
OPS-20210915-MH_G-0009,"September 15, 2021",MH_G,Wednesday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,5.6,4.64,0.96,19.15,159.9,58.3,,C009,SUP01,12:00,14:30
OPS-20210915-MH_G-0010,2021-09-15,MH_G,Wednesday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,14.0,12.39,1.61,11.53,404.43,145.8,,C023,SUP01,12:00,14:30
OPS-20210915-MH_G-0011,"September 15, 2021",MH_G,Wednesday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,11.85,2.15,15.34,225.19,145.8,,C025,SUP03,1200,14:30
OPS-20210915-MH_G-0012,15/09/2021,MH_G,Wednesday,Lunch,Rajma Rice,North Indian,Veg,False,False,High,False,False,70.0,63.65,6.35,9.06,114.32,729.2,,C002,SUP01,12:00,14:30
OPS-20210915-MH_G-0013,2021-09-15,MH_G,Wednesday,Snacks,Upma,South Indian,Veg,False,False,Low,False,False,17.5,15.55,1.95,11.17,78.38,357.1,,C016,SUP02,1630,18:30
OPS-20210915-MH_G-0014,"September 15, 2021",MH_G,Wednesday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,17.5,14.42,3.08,19.68,59.85,357.1,,C019,SUP01,16:30,18:30
OPS-20210915-MH_G-0015,"September 15, 2021",MH_G,Wednesday,Dinner,Khichdi,North Indian,Veg,False,False,,False,False,70.0,61.5,8.5,12.15,76.08,530.3,,C002,SUP03,7:30 PM,22:00
OPS-20210915-MH_G-0016,15/09/2021,MH_G,Wednesday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,70.0,63.2,6.8,9.72,75.15,530.3,,C012,SUP03,7:30 PM,22:00
OPS-20210915-MH_G-0017,2021-09-15,MH_G,Wednesday,Dinner,Egg Curry,North Indian,Egg,True,False,,True,False,5.6,4.69,0.91,16.32,172.63,42.4,,C005,SUP03,19:30,22:00
OPS-20210915-MH_G-0018,2021-09-15,MH_G,Wednesday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,70.0,59.36,10.64,15.2,80.67,0.0,2.13,C002,SUP07,19:30,22:00
OPS-20210915-MH_G-0019,"September 15, 2021",MH_G,Wednesday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,11.46,2.54,18.11,211.07,106.1,,C008,SUP03,19:30,22:00
OPS-20210915-MH_G-0020,2021-09-15,MH_G,Wednesday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,14.0,12.56,1.44,9.04,176.56,106.1,,C003,SUP01,19:30,22:00
OPS-20210915-MH_G-0021,2021-09-15,MH_G,Wednesday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,5.5,5.11,0.39,7.06,106.35,41.7,,C005,SUP04,1930,2200
OPS-20210915-MH_G-0022,2021-09-15,MH_G,Wednesday,Dinner,Rajma Rice,North Indian,Vegetarian,False,False,High,False,False,70.0,56.29,13.71,19.58,107.8,530.3,,C008,SUP03,19:30,10:00 PM
OPS-20210916-MH_A-0001,2021-09-16,MH_A,Thursday,Breakfast,Puri-Sabzi,North Indian,Veg,,False,Low,False,False,35.0,28.93,6.07,17.33,98.96,244.8,,C002,SUP02,0630,09:00
OPS-20210916-MH_A-0002,2021-09-16,MH_A,Thursday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,5.6,4.28,1.32,23.57,119.63,39.2,,C016,SUP06,06:30,09:00
OPS-20210916-MH_A-0003,2021-09-16,MH_A,Thursday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,35.0,29.6,5.4,17.3,85.49,244.8,,C022,SUP07,06:30,0900
OPS-20210916-MH_A-0004,"September 16, 2021",MH_A,Thursday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,35.0,29.44,5.56,15.88,60.45,244.8,,C023,SUP04,0630,9:00 AM
OPS-20210916-MH_A-0005,2021-09-16,MH_A,Thursday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,5.6,4.68,0.92,16.45,153.16,27.2,0.18,C010,SUP01,12:00,2:30 PM
OPS-20210916-MH_A-0006,2021-09-16,MH_A,Thursday,Lunch,Chole Bhature,North Indian,Veg,False,False,High,False,False,70.0,57.39,12.61,18.02,122.71,339.8,,C025,SUP06,0:00 PM,1430
OPS-20210916-MH_A-0007,2021-09-16,MH_A,Thursday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,70.0,55.98,14.02,20.03,287.04,339.8,,C014,SUP07,0:00 PM,14:30
OPS-20210916-MH_A-0008,2021-09-16,MH_A,Thursday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,,True,False,14.0,10.44,3.56,28.5,436.41,68.0,,C013,SUP03,12:00,14:30
OPS-20210916-MH_A-0009,"September 16, 2021",MH_A,Thursday,Lunch,Dosa,South Indian,Veg,False,False,Low,False,False,70.0,54.71,15.29,21.85,98.57,339.8,,C017,SUP07,12:00,14:30
OPS-20210916-MH_A-0010,2021-09-16,MH_A,Thursday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,11.8,2.2,13.83,237.39,68.0,,C018,SUP02,0:00 PM,14:30
OPS-20210916-MH_A-0011,16/09/2021,MH_A,Thursday,Lunch,Sambar Rice,South Indian,Veg,,False,Low,False,False,70.0,58.18,11.82,14.85,80.4,339.8,,C015,SUP07,12:00,1430
OPS-20210916-MH_A-0012,"September 16, 2021",MH_A,Thursday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,17.5,14.77,2.73,15.58,102.53,216.0,,C021,SUP04,1630,18:30
OPS-20210916-MH_A-0013,16/09/2021,MH_A,Thursday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,17.5,15.33,2.17,12.43,64.18,216.0,,C010,SUP07,16:30,18:30
OPS-20210916-MH_A-0014,2021-09-16,MH_A,Thursday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,5.6,4.49,1.11,22.22,164.34,29.5,,C004,SUP03,19:30,22:00
OPS-20210916-MH_A-0015,2021-09-16,MH_A,Thursday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,70.0,54.11,15.89,25.42,255.34,368.4,,C013,SUP04,19:30,22:00
OPS-20210916-MH_A-0016,"September 16, 2021",MH_A,Thursday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,70.0,61.33,8.67,13.88,114.89,368.4,1.73,C022,SUP06,19:30,22:00
OPS-20210916-MH_A-0017,2021-09-16,MH_A,Thursday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,70.0,61.48,8.52,13.63,206.83,368.4,,C013,SUP02,19:30,22:00
OPS-20210916-MH_A-0018,2021-09-16,MH_A,Thursday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,12.35,1.65,11.79,217.91,73.7,,C014,SUP04,19:30,22:00
OPS-20210916-MH_A-0019,16/09/2021,MH_A,Thursday,Dinner,Chicken Soup,Continental,Non-Veg,False,False,Medium,True,False,14.0,12.1,1.9,13.56,185.02,73.7,,C023,SUP06,19:30,22:00
OPS-20210916-MH_A-0020,2021-09-16,MH_A,Thirsday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,70.0,56.28,13.72,17.25,97.15,368.4,,C001,SUP04,19:30,22:00
OPS-20210916-MH_B-0001,2021-09-16,MH_B,Thursday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,False,35.0,31.25,3.75,10.7,85.9,236.5,,C010,SUP02,06:30,0900
OPS-20210916-MH_B-0002,2021-09-16,MH_B,Thursday,Breakfast,Bread-Butter,Continental,Veg,False,True,,False,False,35.0,29.06,5.94,16.97,83.3,236.5,,C024,SUP05,06:30,09:00
OPS-20210916-MH_B-0003,"September 16, 2021",MH_B,Thursday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,35.0,28.17,6.83,17.18,98.29,236.5,,C018,SUP05,06:30,9:00 AM
OPS-20210916-MH_B-0004,2021-09-16,MH_B,Thursday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,7.32,6.19,1.13,17.24,127.12,49.5,,C022,SUP04,0630,9:00 AM
OPS-20210916-MH_B-0005,2021-09-16,MH_B,Thursday,Lunch,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,4.19,3.84,0.35,7.37,107.42,19.0,,C007,SUP03,12:00,14:30
OPS-20210916-MH_B-0006,2021-09-16,MH_B,Thursday,Lunch,Khichdi,North Indian,Veg,False,False,Medium,False,False,70.0,62.81,7.19,10.27,75.81,316.7,,C024,SUP05,12:00,1430
OPS-20210916-MH_B-0007,16/09/2021,MH_B,Thursday,Lunch,Bisi Bele Bath,South Indian,Veg,False,False,Medium,False,False,70.0,66.41,3.59,5.74,101.58,316.7,,C019,SUP07,12:00,14:30
OPS-20210916-MH_B-0008,2021-09-16,MH_B,Thursday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,6.2,5.13,1.07,17.26,158.39,28.1,,C025,SUP06,12:00,1430
OPS-20210916-MH_B-0009,2021-09-16,MH_B,Thursday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,70.0,55.1,14.9,21.28,303.7,316.7,,C020,SUP06,12:00,14:30
OPS-20210916-MH_B-0010,"September 16, 2021",MH_B,Thursday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,14.0,11.21,2.79,17.52,426.64,63.3,,C018,SUP02,0:00 PM,14:30
OPS-20210916-MH_B-0011,2021-09-16,MH_B,Thursday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,11.53,2.47,17.63,238.79,63.3,,C006,SUP02,12:00,14:30
OPS-20210916-MH_B-0012,16/09/2021,MH_B,Thursday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,False,70.0,56.75,13.25,21.2,,316.7,,C019,SUP07,12:00,14:30
OPS-20210916-MH_B-0013,16/09/2021,MH_B,Thursday,Snacks,Coffee,Continental,Veg,False,True,Low,False,False,19.96,17.07,2.89,14.49,70.6,176.6,,C008,SUP03,16:30,18:30
OPS-20210916-MH_B-0014,"September 16, 2021",MH_B,Thursday,snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,23.17,18.17,5.0,21.59,101.95,205.0,,C024,SUP01,1630,6:30 PM
OPS-20210916-MH_B-0015,2021-09-16,MH_B,Thursday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,5.6,4.7,0.9,16.02,157.44,26.2,,C010,SUP02,19:30,2200
OPS-20210916-MH_B-0016,2021-09-16,MH_B,Thursday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,70.0,52.43,17.57,25.1,262.15,327.1,,C025,SUP05,19:30,22:00
OPS-20210916-MH_B-0017,16/09/2021,MH_B,Thursday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,False,70.0,67.3,2.7,3.39,313.36,327.1,,C003,SUP07,7:30 PM,22:00
OPS-20210916-MH_B-0018,2021-09-16,MH_B,Thursday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,70.0,57.44,12.56,15.79,87.0,327.1,,C015,SUP03,19:30,10:00 PM
OPS-20210916-MH_B-0019,16/09/2021,MH_B,Thursday,Dinner,Kheer,Sweet-Dessert,Veg,False,True,Medium,False,False,70.0,54.67,15.33,24.52,202.83,327.1,,C013,SUP02,1930,22:00
OPS-20210916-MH_B-0020,16/09/2021,MH_B,Thursday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,14.0,10.91,3.09,22.08,215.11,65.4,,C023,SUP01,19:30,22:00
OPS-20210916-MH_B-0021,"September 16, 2021",MH_B,Thursday,Dinner,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,False,14.0,10.4,3.6,22.6,172.67,65.4,,C007,SUP07,19:30,10:00 PM
OPS-20210916-MH_B-0022,"September 16, 2021",MH_B,Thursday,Dinner,Jain Dal,North Indian,Jain,False,False,Medium,False,False,5.17,4.96,0.21,3.98,102.1,0.0,,C008,SUP06,7:30 PM,22:00
OPS-20210916-MH_G-0001,16/09/2021,MH_G,Thursday,Breakfast,Coffee,Continental,Veg,False,True,,False,False,35.0,30.22,4.78,13.65,68.69,384.6,,C010,SUP04,06:30,09:00
OPS-20210916-MH_G-0002,2021-09-16,MH_G,Thursday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,6.87,6.0,0.87,12.68,142.99,75.5,,C005,SUP03,6:30 AM,0900
OPS-20210916-MH_G-0003,2021-09-16,MH_G,Thursday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,35.0,33.97,1.03,2.93,84.9,384.6,,C008,SUP06,0630,09:00
OPS-20210916-MH_G-0004,"September 16, 2021",MH_G,Thursday,Breakfast,Rava Idli,South Indian,Veg,False,False,Low,False,False,35.0,30.04,4.96,12.48,92.62,384.6,,C001,SUP05,0630,09:00
OPS-20210916-MH_G-0005,2021-09-16,MH_G,Thursday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,5.6,4.9,0.7,10.99,161.66,34.1,,C001,SUP03,12:00,1430
OPS-20210916-MH_G-0006,2021-09-16,MH_G,Thursday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,70.0,58.87,11.13,15.9,303.7,426.8,,C021,SUP05,12:00,14:30
OPS-20210916-MH_G-0007,2021-09-16,MH_G,Thursday,Lunch,Mutton Curry,North Indian,Non_Veg,,False,High,True,False,14.0,11.79,2.21,15.8,427.67,85.4,,C006,SUP06,12:00,14:30
OPS-20210916-MH_G-0008,2021-09-16,MH_G,Thursday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,False,70.0,61.6,8.4,13.44,117.42,426.8,,C009,SUP01,12:00,14:30
OPS-20210916-MH_G-0009,16/09/2021,MH_G,Thursday,Lnch,Palak Paneer,North Indian,Veg,False,True,High,False,False,70.0,58.5,11.5,16.43,315.82,426.8,,C024,SUP07,12:00,14:30
OPS-20210916-MH_G-0010,2021-09-16,MH_G,Thursday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,14.0,12.46,1.54,10.98,247.06,85.4,,C021,SUP04,12:00,14:30
