Attendance_ID,Date,Mess_Hall_ID,Meal_Type,Total_Registered_Students,Present_For_Meal,Attendance_Percentage,Male_Count,Female_Count,Absentee_Count,Veg_Counter_Count,Non_Veg_Counter_Count,Egg_Counter_Count,Veg_Non_Veg_Ratio,Advance_Menu_Announced,Biometric_Verified,Special_Event_Day,Data_Collection_Method
ATT-20211005-MH_G-DIN,2021-10-05,MH_G,Dinner,300,61,20.33,,61.0,239,,,,,True,True,False,Token_System
ATT-20211006-MH_A-BRE,2021-10-06,MH_A,Breakfast,450,241,53.56,241.0,,209,,,,,True,True,False,Biometric
ATT-20211006-MH_A-LUN,2021-10-06,MH_A,Lunch,450,339,75.33,339.0,,111,,,,,False,False,False,Manual_Count
ATT-20211006-MH_A-SNA,2021-10-06,MH_A,Snacks,450,174,38.67,174.0,,276,,,,,False,True,False,Biometric
ATT-20211006-MH_A-DIN,06/10/2021,MH_A,Dinner,450,315,70.0,315.0,,135,,,,,True,True,False,Biometric
ATT-20211006-MH_B-BRE,06/10/2021,MH_B,Breakfast,450,219,48.67,219.0,,231,,,,,True,True,False,Token_System
ATT-20211006-MH_B-LUN,06/10/2021,MH_B,Lunch,450,355,78.89,355.0,,95,,,,,True,True,False,Biometric
ATT-20211006-MH_B-SNA,"October 06, 2021",MH_B,Snacks,450,202,44.89,202.0,,248,,,,,False,False,False,Token_System
ATT-20211006-MH_B-DIN,2021-10-06,MH_B,Dinner,450,327,72.67,327.0,,123,,,,,False,False,False,Biometric
ATT-20211006-MH_G-BRE,"October 06, 2021",MH_G,Breakfast,300,164,54.67,,164.0,136,,,,,False,True,False,Manual_Count
ATT-20211006-MH_G-LUN,06/10/2021,MH_G,Lunch,300,259,86.33,,259.0,41,,,,,True,True,False,Biometric
ATT-20211006-MH_G-SNA,2021-10-06,MH_G,Snacks,300,138,46.0,,138.0,162,,,,,False,True,False,Biometric
ATT-20211006-MH_G-DIN,2021-10-06,MH_G,Dinner,300,229,76.33,,229.0,71,,,,,True,False,False,Manual_Count
ATT-20211007-MH_A-BRE,"October 07, 2021",MH_A,Breakfast,450,148,32.89,148.0,,302,,,,,False,True,False,Manual_Count
ATT-20211007-MH_A-LUN,2021-10-07,MH_A,Lunch,450,268,59.56,268.0,,182,,,,,True,True,False,Biometric
ATT-20211007-MH_A-SNA,2021-10-07,MH_A,Snacks,450,107,23.78,107.0,,343,,,,,True,True,False,Token_System
ATT-20211007-MH_A-DIN,07/10/2021,MH_A,Dinner,450,235,52.22,235.0,,215,,,,,True,True,False,Token_System
ATT-20211007-MH_B-BRE,2021-10-07,MH_B,Breakfast,450,183,40.67,183.0,,267,,,,,True,True,False,Biometric
ATT-20211007-MH_B-LUN,"October 07, 2021",MH_B,Lunch,450,258,57.33,258.0,,192,,,,,False,True,False,Biometric
ATT-20211007-MH_B-SNA,2021-10-07,MH_B,Snacks,450,120,26.67,120.0,,330,,,,,True,True,False,Biometric
ATT-20211007-MH_B-DIN,2021-10-07,MH_B,Dinner,450,165,36.67,165.0,,285,,,,,True,True,False,Biometric
ATT-20211007-MH_G-BRE,2021-10-07,MH_G,Breakfast,300,117,39.0,,117.0,183,,,,,False,True,False,Token_System
ATT-20211007-MH_G-LUN,2021-10-07,MH_G,Lunch,300,170,56.67,,170.0,130,,,,,True,True,False,Biometric
ATT-20211007-MH_G-SNA,07/10/2021,MH_G,Snacks,300,81,27.0,,81.0,219,,,,,True,True,False,Token_System
ATT-20211007-MH_G-DIN,2021-10-07,MH_G,Dinner,300,149,49.67,,149.0,151,,,,,True,True,False,Biometric
ATT-20211008-MH_A-BRE,2021-10-08,MH_A,Breakfast,450,146,32.44,146.0,,304,,,,,True,True,False,Token_System
ATT-20211008-MH_A-LUN,2021-10-08,MH_A,Lunch,450,226,50.22,226.0,,224,,,,,False,True,False,Manual_Count
ATT-20211008-MH_A-SNA,2021-10-08,MH_A,Snacks,450,119,26.44,119.0,,331,,,,,True,True,False,Token_System
ATT-20211008-MH_A-DIN,08/10/2021,MH_A,Dinner,450,260,57.78,260.0,,190,,,,,False,True,False,Biometric
ATT-20211008-MH_B-BRE,2021-10-08,MH_B,Breakfast,450,206,45.78,206.0,,244,,,,,True,True,False,Biometric
ATT-20211008-MH_B-LUN,2021-10-08,MH_B,Lunch,450,227,50.44,227.0,,223,,,,,True,True,False,Biometric
ATT-20211008-MH_B-SNA,2021-10-08,MH_B,Snacks,450,107,23.78,107.0,,343,,,,,False,True,False,Token_System
ATT-20211008-MH_B-DIN,2021-10-08,MH_B,Dinner,450,250,55.56,250.0,,200,,,,,True,True,False,Biometric
ATT-20211008-MH_G-BRE,08/10/2021,MH_G,Breakfast,300,127,42.33,,127.0,173,,,,,False,True,False,Biometric
ATT-20211008-MH_G-LUN,2021-10-08,MH_G,Lunch,300,178,59.33,,178.0,122,,,,,False,True,False,Token_System
ATT-20211008-MH_G-SNA,2021-10-08,MH_G,Snacks,300,48,16.0,,48.0,252,,,,,True,True,False,Biometric
ATT-20211008-MH_G-DIN,2021-10-08,MH_G,Dinner,300,177,59.0,,177.0,123,,,,,True,False,False,Manual_Count
ATT-20211009-MH_A-BRE,"October 09, 2021",MH_A,Breakfast,450,102,22.67,102.0,,348,,,,,True,True,False,Biometric
ATT-20211009-MH_A-LUN,2021-10-09,MH_A,Lunch,450,159,35.33,159.0,,291,,,,,True,True,False,Manual_Count
ATT-20211009-MH_A-SNA,09/10/2021,MH_A,Snacks,450,72,16.0,72.0,,378,,,,,True,True,False,Manual_Count
ATT-20211009-MH_A-DIN,2021-10-09,MH_A,Dinner,450,119,26.44,119.0,,331,,,,,True,True,False,Manual_Count
ATT-20211009-MH_B-BRE,"October 09, 2021",MH_B,Breakfast,450,94,20.89,94.0,,356,,,,,False,True,False,Biometric
ATT-20211009-MH_B-LUN,2021-10-09,MH_B,LUNCH,450,164,36.44,164.0,,286,,,,,True,False,False,Biometric
ATT-20211009-MH_B-SNA,2021-10-09,MH_B,Snacks,450,67,14.89,67.0,,383,,,,,False,True,False,Biometric
ATT-20211009-MH_B-DIN,09/10/2021,MH_B,Dinner,450,138,30.67,138.0,,312,,,,,False,True,False,Token_System
ATT-20211009-MH_G-BRE,2021-10-09,MH_G,Breakfast,300,92,30.67,,92.0,208,,,,,True,True,False,Biometric
ATT-20211009-MH_G-LUN,2021-10-09,MH_G,Lunch,300,149,49.67,,149.0,151,,,,,True,True,False,Token_System
ATT-20211009-MH_G-SNA,2021-10-09,MH_G,Snacks,300,41,13.67,,41.0,259,,,,,True,True,False,Biometric
ATT-20211009-MH_G-DIN,2021-10-09,MH_G,Dinner,300,112,37.33,,112.0,188,,,,,False,False,False,Manual_Count
ATT-20211010-MH_A-BRE,"October 10, 2021",MH_A,Breakfast,450,180,40.0,180.0,,270,,,,,True,False,False,Manual_Count
ATT-20211010-MH_A-LUN,2021-10-10,MH_A,Lunch,450,241,53.56,241.0,,209,,,,,True,True,False,Biometric
ATT-20211010-MH_A-SNA,2021-10-10,MH_A,Snacks,450,101,22.44,101.0,,349,,,,,False,True,False,Biometric
ATT-20211010-MH_A-DIN,10/10/2021,MH_A,Dinner,450,233,51.78,233.0,,217,,,,,True,True,False,Biometric
ATT-20211010-MH_B-BRE,2021-10-10,MH_B,Breakfast,450,173,38.44,173.0,,277,,,,,True,True,False,Biometric
ATT-20211010-MH_B-LUN,2021-10-10,MH_B,Lunch,450,277,61.56,277.0,,173,,,,,False,True,False,Manual_Count
ATT-20211010-MH_B-SNA,2021-10-10,MH_B,Snacks,450,74,16.44,74.0,,376,,,,,True,True,False,Manual_Count
ATT-20211010-MH_B-DIN,10/10/2021,MH_B,Dinner,450,212,47.11,212.0,,238,,,,,True,True,False,Token_System
ATT-20211010-MH_G-BRE,10/10/2021,MH_G,Breakfast,300,91,30.33,,91.0,209,,,,,True,True,False,Biometric
ATT-20211010-MH_G-LUN,"October 10, 2021",MH_G,Lunch,300,180,60.0,,180.0,120,,,,,True,True,False,Manual_Count
ATT-20211010-MH_G-SNA,"October 10, 2021",MH_G,Snacks,300,75,25.0,,75.0,225,,,,,True,True,False,Biometric
ATT-20211010-MH_G-DIN,2021-10-10,MH_G,Dinner,300,151,50.33,,151.0,149,,,,,True,False,False,Manual_Count
ATT-20211011-MH_A-BRE,"October 11, 2021",MH_A,Breakfast,450,231,51.33,231.0,,219,,,,,False,True,False,Manual_Count
ATT-20211011-MH_A-LUN,2021-10-11,MH_A,Lunch,450,344,76.44,344.0,,106,,,,,False,False,False,Manual_Count
ATT-20211011-MH_A-SNA,"October 11, 2021",MH_A,Snacks,450,134,29.78,134.0,,316,,,,,True,True,False,Biometric
ATT-20211011-MH_A-DIN,2021-10-11,MH_A,Dinner,450,283,62.89,283.0,,167,,,,,True,True,False,Biometric
ATT-20211011-MH_B-BRE,2021-10-11,MH_B,Breakfast,450,226,50.22,226.0,,224,,,,,True,True,False,Biometric
ATT-20211011-MH_B-LUN,2021-10-11,MH_B,Lunch,450,352,78.22,352.0,,98,,,,,True,True,False,Biometric
ATT-20211011-MH_B-SNA,11/10/2021,MH_B,Snacks,450,150,33.33,150.0,,300,,,,,True,True,False,Manual_Count
ATT-20211011-MH_B-DIN,2021-10-11,MH_B,Dinner,450,340,75.56,340.0,,110,,,,,True,True,False,Manual_Count
ATT-20211011-MH_G-BRE,11/10/2021,MH_G,Breakfast,300,156,52.0,,156.0,144,,,,,False,True,False,Biometric
ATT-20211011-MH_G-LUN,2021-10-11,MH_G,Lunch,300,272,90.67,,272.0,28,,,,,True,True,False,Biometric
ATT-20211011-MH_G-SNA,"October 11, 2021",MH_G,Snacks,300,120,40.0,,120.0,180,,,,,True,True,False,Token_System
ATT-20211011-MH_G-DIN,"October 11, 2021",MH_G,Dinner,300,224,74.67,,224.0,76,,,,,False,True,False,Biometric
ATT-20211012-MH_A-BRE,2021-10-12,MH_A,Breakfast,450,123,27.33,123.0,,327,,,,,False,False,False,Biometric
ATT-20211012-MH_A-LUN,12/10/2021,MH_A,Lunch,450,303,67.33,303.0,,147,,,,,True,True,False,Biometric
ATT-20211012-MH_A-SNA,12/10/2021,MH_A,Snacks,450,97,21.56,97.0,,353,,,,,False,True,False,Manual_Count
ATT-20211012-MH_A-DIN,2021-10-12,MH_A,Dinner,450,212,47.11,212.0,,238,,,,,True,True,False,Biometric
ATT-20211012-MH_B-BRE,2021-10-12,MH_B,Breakfast,450,179,39.78,179.0,,271,,,,,True,True,False,Biometric
ATT-20211012-MH_B-LUN,2021-10-12,MH_B,Lunch,450,231,51.33,231.0,,219,,,,,True,True,False,Biometric
ATT-20211012-MH_B-SNA,"October 12, 2021",MH_B,Snacks,450,86,19.11,86.0,,364,,,,,True,True,False,Biometric
ATT-20211012-MH_B-DIN,12/10/2021,MH_B,Dinner,450,227,50.44,227.0,,223,,,,,True,False,False,Biometric
ATT-20211012-MH_G-BRE,2021-10-12,MH_G,Breakfast,300,131,43.67,,131.0,169,,,,,True,True,False,Biometric
ATT-20211012-MH_G-LUN,12/10/2021,MH_G,Lunch,300,204,68.0,,204.0,96,,,,,True,True,False,Token_System
ATT-20211012-MH_G-SNA,2021-10-12,MH_G,Snacks,300,78,26.0,,78.0,222,,,,,True,True,False,Manual_Count
ATT-20211012-MH_G-DIN,12/10/2021,MH_G,Dinner,300,159,53.0,,159.0,141,,,,,False,True,False,Token_System
ATT-20211013-MH_A-BRE,2021-10-13,MH_A,Breakfast,450,159,35.33,159.0,,291,,,,,False,True,False,Token_System
ATT-20211013-MH_A-LUN,13/10/2021,MH_A,Lunch,450,248,55.11,248.0,,202,,,,,True,True,False,Biometric
ATT-20211013-MH_A-SNA,2021-10-13,MH_A,Snacks,450,90,20.0,90.0,,360,,,,,True,True,False,Biometric
ATT-20211013-MH_A-DIN,2021-10-13,MH_A,Dinner,450,280,62.22,280.0,,170,,,,,False,True,False,Biometric
ATT-20211013-MH_B-BRE,13/10/2021,MH_B,Breakfast,450,163,36.22,163.0,,287,,,,,True,True,False,Biometric
ATT-20211013-MH_B-LUN,13/10/2021,MH_B,Lunch,450,292,64.89,292.0,,158,,,,,True,True,False,Biometric
ATT-20211013-MH_B-SNA,2021-10-13,MH_B,Snacks,450,160,35.56,160.0,,290,,,,,True,True,False,Biometric
ATT-20211013-MH_B-DIN,"October 13, 2021",MH_B,Dinner,450,211,46.89,211.0,,239,,,,,False,True,False,Manual_Count
ATT-20211013-MH_G-BRE,2021-10-13,MH_G,Breakfast,300,137,45.67,,137.0,163,,,,,True,True,False,Biometric
ATT-20211013-MH_G-LUN,2021-10-13,MH_G,Lunch,300,172,57.33,,172.0,128,,,,,True,True,False,Biometric
ATT-20211013-MH_G-SNA,"October 13, 2021",MH_G,SNACKS,300,76,25.33,,76.0,224,,,,,True,True,False,Biometric
ATT-20211013-MH_G-DIN,2021-10-13,MH_G,Dinner,300,161,53.67,,161.0,139,,,,,False,True,False,Manual_Count
ATT-20211014-MH_A-BRE,"October 14, 2021",MH_A,Breakfast,450,168,37.33,168.0,,282,,,,,False,False,False,Manual_Count
ATT-20211014-MH_A-LUN,"October 14, 2021",MH_A,Lunch,450,218,48.44,218.0,,232,,,,,False,True,False,Biometric
ATT-20211014-MH_A-SNA,14/10/2021,MH_A,Snacks,450,110,24.44,110.0,,340,,,,,False,True,False,Biometric
ATT-20211014-MH_A-DIN,2021-10-14,MH_A,Dinner,450,264,58.67,264.0,,186,,,,,True,True,False,Biometric
ATT-20211014-MH_B-BRE,2021-10-14,MH_B,Breakfast,450,147,32.67,147.0,,303,,,,,False,True,False,Manual_Count
ATT-20211014-MH_B-LUN,2021-10-14,MH_B,Lunch,450,268,59.56,268.0,,182,,,,,True,False,False,Biometric
ATT-20211014-MH_B-SNA,2021-10-14,MH_B,Snacks,450,171,38.0,171.0,,279,,,,,True,True,False,Biometric
ATT-20211014-MH_B-DIN,14/10/2021,MH_B,Dinner,450,239,53.11,239.0,,211,,,,,True,True,False,Manual_Count
ATT-20211014-MH_G-BRE,2021-10-14,MH_G,Breakfast,300,131,43.67,,131.0,169,,,,,False,True,False,Biometric
ATT-20211014-MH_G-LUN,2021-10-14,MH_G,Lunch,300,185,61.67,,185.0,115,,,,,True,True,False,Manual_Count
ATT-20211014-MH_G-SNA,14/10/2021,MH_G,Snacks,300,99,33.0,,99.0,201,,,,,True,True,False,Biometric
ATT-20211014-MH_G-DIN,"October 14, 2021",MH_G,Dinner,300,160,53.33,,160.0,140,,,,,True,True,False,Biometric
ATT-20211015-MH_A-BRE,"October 15, 2021",MH_A,Breakfast,450,139,30.89,139.0,,311,,,,,False,True,False,Manual_Count
ATT-20211015-MH_A-LUN,15/10/2021,MH_A,Lunch,450,223,49.56,223.0,,227,,,,,True,True,False,Biometric
ATT-20211015-MH_A-SNA,2021-10-15,MH_A,Snacks,450,100,22.22,100.0,,350,,,,,False,True,False,Manual_Count
ATT-20211015-MH_A-DIN,2021-10-15,MH_A,Dinner,450,223,49.56,223.0,,227,,,,,True,True,False,Biometric
ATT-20211015-MH_B-BRE,2021-10-15,MH_B,Breakfast,450,120,26.67,120.0,,330,,,,,True,True,False,Biometric
ATT-20211015-MH_B-LUN,2021-10-15,MH_B,Lunch,450,255,56.67,255.0,,195,,,,,True,True,False,Token_System
ATT-20211015-MH_B-SNA,2021-10-15,MH_B,Snacks,450,119,26.44,119.0,,331,,,,,False,True,False,Biometric
ATT-20211015-MH_B-DIN,2021-10-15,MH_B,Dinner,450,231,51.33,231.0,,219,,,,,False,True,False,Biometric
ATT-20211015-MH_G-BRE,2021-10-15,MH_G,Breakfast,300,137,45.67,,137.0,163,,,,,True,True,False,Biometric
ATT-20211015-MH_G-LUN,"October 15, 2021",MH_G,Lunch,300,208,69.33,,208.0,92,,,,,True,True,False,Biometric
ATT-20211015-MH_G-SNA,15/10/2021,MH_G,Snacks,300,96,32.0,,96.0,204,,,,,False,True,False,Manual_Count
ATT-20211015-MH_G-DIN,15/10/2021,MH_G,Dinner,300,183,61.0,,183.0,117,,,,,True,True,False,Biometric
ATT-20211016-MH_A-BRE,2021-10-16,MH_A,Breakfast,450,131,29.11,131.0,,319,,,,,False,True,False,Biometric
ATT-20211016-MH_A-LUN,2021-10-16,MH_A,Lunch,450,204,45.33,204.0,,246,,,,,False,True,False,Biometric
ATT-20211016-MH_A-SNA,2021-10-16,MH_A,Snacks,450,75,16.67,75.0,,375,,,,,False,False,False,Manual_Count
ATT-20211016-MH_A-DIN,16/10/2021,MH_A,Dinner,450,195,43.33,195.0,,255,,,,,False,False,False,Token_System
ATT-20211016-MH_B-BRE,16/10/2021,MH_B,Breakfast,450,134,29.78,134.0,,316,,,,,False,False,False,Manual_Count
ATT-20211016-MH_B-LUN,2021-10-16,MH_B,Lunch,450,228,50.67,228.0,,222,,,,,False,True,False,Biometric
ATT-20211016-MH_B-SNA,"October 16, 2021",MH_B,Snacks,450,114,25.33,114.0,,336,,,,,False,True,False,Biometric
ATT-20211016-MH_B-DIN,2021-10-16,MH_B,Dinner,450,186,41.33,186.0,,264,,,,,False,True,False,Manual_Count
ATT-20211016-MH_G-BRE,2021-10-16,MH_G,Breakfast,300,110,36.67,,110.0,190,,,,,True,True,False,Biometric
ATT-20211016-MH_G-LUN,16/10/2021,MH_G,Lunch,300,168,56.0,,168.0,132,,,,,False,True,False,Biometric
ATT-20211016-MH_G-SNA,2021-10-16,MH_G,Snacks,300,85,28.33,,85.0,215,,,,,False,True,False,Manual_Count
ATT-20211016-MH_G-DIN,2021-10-16,MH_G,Dinner,300,145,48.33,,145.0,155,,,,,True,True,False,Manual_Count
ATT-20211017-MH_A-BRE,2021-10-17,MH_A,Breakfast,450,214,47.56,214.0,,236,,,,,True,True,False,Biometric
ATT-20211017-MH_A-LUN,2021-10-17,MH_A,Lunch,450,255,56.67,255.0,,195,,,,,True,True,False,Manual_Count
ATT-20211017-MH_A-SNA,2021-10-17,MH_A,Snacks,450,152,33.78,152.0,,298,,,,,True,True,False,Biometric
ATT-20211017-MH_A-DIN,"October 17, 2021",MH_A,Dinner,450,217,48.22,217.0,,233,,,,,True,False,False,Biometric
ATT-20211017-MH_B-BRE,2021-10-17,MH_B,Breakfast,450,167,37.11,167.0,,283,,,,,True,True,False,Biometric
ATT-20211017-MH_B-LUN,"October 17, 2021",MH_B,Lunch,450,247,54.89,247.0,,203,,,,,True,True,False,Token_System
ATT-20211017-MH_B-SNA,2021-10-17,MH_B,Snacks,450,111,24.67,111.0,,339,,,,,False,True,False,Biometric
ATT-20211017-MH_B-DIN,17/10/2021,MH_B,Dinner,450,195,43.33,195.0,,255,,,,,True,True,False,Token_System
ATT-20211017-MH_G-BRE,17/10/2021,MH_G,Breakfast,300,103,34.33,,103.0,197,,,,,True,True,False,Token_System
ATT-20211017-MH_G-LUN,2021-10-17,MH_G,Lunch,300,180,60.0,,180.0,120,,,,,True,True,False,Token_System
ATT-20211017-MH_G-SNA,2021-10-17,MH_G,Snacks,300,90,30.0,,90.0,210,,,,,False,True,False,Biometric
ATT-20211017-MH_G-DIN,2021-10-17,MH_G,Dinner,300,168,56.0,,168.0,132,,,,,True,True,False,Biometric
ATT-20211018-MH_A-BRE,2021-10-18,MH_A,Breakfast,450,77,17.11,77.0,,373,,,,,True,True,False,Manual_Count
ATT-20211018-MH_A-LUN,2021-10-18,MH_A,Lunch,450,235,52.22,235.0,,215,,,,,True,True,False,Biometric
ATT-20211018-MH_A-SNA,2021-10-18,MH_A,Snacks,450,150,33.33,150.0,,300,,,,,True,True,False,Biometric
ATT-20211018-MH_A-DIN,2021-10-18,MH_A,Dinner,450,173,38.44,173.0,,277,,,,,False,False,False,Biometric
ATT-20211018-MH_B-BRE,"October 18, 2021",MH_B,Breakfast,450,124,27.56,124.0,,326,,,,,False,True,False,Biometric
ATT-20211018-MH_B-LUN,18/10/2021,MH_B,Lunch,450,217,48.22,217.0,,233,,,,,True,True,False,Manual_Count
ATT-20211018-MH_B-SNA,18/10/2021,MH_B,Snacks,450,75,16.67,75.0,,375,,,,,True,True,False,Biometric
ATT-20211018-MH_B-DIN,2021-10-18,MH_B,Dinner,450,173,38.44,173.0,,277,,,,,True,False,False,Biometric
ATT-20211018-MH_G-BRE,2021-10-18,MH_G,Breakfast,300,98,32.67,,98.0,202,,,,,True,True,False,Manual_Count
ATT-20211018-MH_G-LUN,2021-10-18,MH_G,Lunch,300,129,43.0,,129.0,171,,,,,True,True,False,Manual_Count
ATT-20211018-MH_G-SNA,2021-10-18,MH_G,Snacks,300,51,17.0,,51.0,249,,,,,True,False,False,Token_System
ATT-20211018-MH_G-DIN,2021-10-18,MH_G,Dinner,300,138,46.0,,138.0,162,,,,,True,False,False,Biometric
ATT-20211019-MH_A-BRE,2021-10-19,MH_A,Breakfast,450,222,49.33,222.0,,228,,,,,True,True,False,Manual_Count
ATT-20211019-MH_A-LUN,2021-10-19,MH_A,Lunch,450,256,56.89,256.0,,194,,,,,False,True,False,Manual_Count
ATT-20211019-MH_A-SNA,2021-10-19,MH_A,Snacks,450,133,29.56,133.0,,317,,,,,True,False,False,Biometric
ATT-20211019-MH_A-DIN,2021-10-19,MH_A,Dinner,450,242,53.78,242.0,,208,,,,,True,False,False,Biometric
ATT-20211019-MH_B-BRE,2021-10-19,MH_B,Breakfast,450,238,52.89,238.0,,212,,,,,False,True,False,Biometric
ATT-20211019-MH_B-LUN,19/10/2021,MH_B,Lunch,450,233,51.78,233.0,,217,,,,,True,True,False,Biometric
ATT-20211019-MH_B-SNA,19/10/2021,MH_B,Snacks,450,123,27.33,123.0,,327,,,,,False,True,False,Manual_Count
ATT-20211019-MH_B-DIN,2021-10-19,MH_B,Dinner,450,230,51.11,230.0,,220,,,,,False,True,False,Biometric
ATT-20211019-MH_G-BRE,2021-10-19,MH_G,Breakfast,300,104,34.67,,104.0,196,,,,,False,True,False,Biometric
ATT-20211019-MH_G-LUN,19/10/2021,MH_G,Lunch,300,174,58.0,,174.0,126,,,,,True,True,False,Manual_Count
ATT-20211019-MH_G-SNA,2021-10-19,MH_G,Snacks,300,85,28.33,,85.0,215,,,,,False,True,False,Biometric
ATT-20211019-MH_G-DIN,2021-10-19,MH_G,Dinner,300,169,56.33,,169.0,131,,,,,True,True,False,Biometric
ATT-20211020-MH_A-BRE,20/10/2021,MH_A,Breakfast,450,196,43.56,196.0,,254,,,,,True,True,False,Biometric
ATT-20211020-MH_A-LUN,2021-10-20,MH_A,Lunch,450,283,62.89,283.0,,167,,,,,False,True,False,Biometric
ATT-20211020-MH_A-SNA,20/10/2021,MH_A,Snacks,450,96,21.33,96.0,,354,,,,,False,True,False,Biometric
ATT-20211020-MH_A-DIN,2021-10-20,MH_A,Dinner,450,246,54.67,246.0,,204,,,,,True,True,False,Manual_Count
ATT-20211020-MH_B-BRE,"October 20, 2021",MH_B,Breakfast,450,141,31.33,141.0,,309,,,,,False,True,False,Token_System
ATT-20211020-MH_B-LUN,2021-10-20,MH_B,Lunch,450,202,44.89,202.0,,248,,,,,True,True,False,Biometric
ATT-20211020-MH_B-SNA,2021-10-20,MH_B,Snacks,450,100,22.22,100.0,,350,,,,,False,True,False,Manual_Count
ATT-20211020-MH_B-DIN,"October 20, 2021",MH_B,Dinner,450,237,52.67,237.0,,213,,,,,False,True,False,Biometric
ATT-20211020-MH_G-BRE,2021-10-20,MH_G,Breakfast,300,144,48.0,,144.0,156,,,,,False,True,False,Biometric
ATT-20211020-MH_G-LUN,2021-10-20,MH_G,Lunch,300,192,64.0,,192.0,108,,,,,True,True,False,Biometric
ATT-20211020-MH_G-SNA,2021-10-20,MH_G,Snacks,300,70,23.33,,70.0,230,,,,,False,True,False,Biometric
ATT-20211020-MH_G-DIN,2021-10-20,MH_G,Dinner,300,173,57.67,,173.0,127,,,,,True,True,False,Token_System
ATT-20211021-MH_A-BRE,2021-10-21,MH_A,Breakfast,450,188,41.78,188.0,,262,,,,,True,True,False,Biometric
ATT-20211021-MH_A-LUN,2021-10-21,MH_A,Lunch,450,291,64.67,291.0,,159,,,,,False,True,False,Biometric
ATT-20211021-MH_A-SNA,"October 21, 2021",MH_A,Snacks,450,105,23.33,105.0,,345,,,,,True,True,False,Biometric
ATT-20211021-MH_A-DIN,21/10/2021,MH_A,dinner,450,247,54.89,247.0,,203,,,,,False,False,False,Biometric
ATT-20211021-MH_B-BRE,2021-10-21,MH_B,Breakfast,450,169,37.56,169.0,,281,,,,,True,True,False,Biometric
ATT-20211021-MH_B-LUN,21/10/2021,MH_B,Lunch,450,218,48.44,218.0,,232,,,,,False,False,False,Biometric
ATT-20211021-MH_B-SNA,2021-10-21,MH_B,Snacks,450,150,33.33,150.0,,300,,,,,False,True,False,Biometric
ATT-20211021-MH_B-DIN,"October 21, 2021",MH_B,Dinner,450,232,51.56,232.0,,218,,,,,True,False,False,Biometric
ATT-20211021-MH_G-BRE,21/10/2021,MH_G,Breakfast,300,87,29.0,,87.0,213,,,,,True,True,False,Manual_Count
ATT-20211021-MH_G-LUN,21/10/2021,MH_G,Lunch,300,193,64.33,,193.0,107,,,,,True,True,False,Token_System
ATT-20211021-MH_G-SNA,2021-10-21,MH_G,Snacks,300,105,35.0,,105.0,195,,,,,True,True,False,Manual_Count
ATT-20211021-MH_G-DIN,21/10/2021,MH_G,Dinner,300,163,54.33,,163.0,137,,,,,True,True,False,Manual_Count
ATT-20211022-MH_A-BRE,2021-10-22,MH_A,Breakfast,450,177,39.33,177.0,,273,,,,,True,True,False,Manual_Count
ATT-20211022-MH_A-LUN,22/10/2021,MH_A,Lunch,450,266,59.11,266.0,,184,,,,,False,True,False,Biometric
ATT-20211022-MH_A-SNA,"October 22, 2021",MH_A,Snacks,450,88,19.56,88.0,,362,,,,,True,True,False,Manual_Count
ATT-20211022-MH_A-DIN,2021-10-22,MH_A,Dinner,450,176,39.11,176.0,,274,,,,,True,True,False,Biometric
ATT-20211022-MH_B-BRE,2021-10-22,MH_B,Breakfast,450,172,38.22,172.0,,278,,,,,True,True,False,Biometric
ATT-20211022-MH_B-LUN,"October 22, 2021",MH_B,lunch,450,244,54.22,244.0,,206,,,,,False,True,False,Biometric
ATT-20211022-MH_B-SNA,2021-10-22,MH_B,Snacks,450,102,22.67,102.0,,348,,,,,True,False,False,Biometric
ATT-20211022-MH_B-DIN,"October 22, 2021",MH_B,Dinner,450,234,52.0,234.0,,216,,,,,True,True,False,Manual_Count
ATT-20211022-MH_G-BRE,2021-10-22,MH_G,Breakfast,300,129,43.0,,129.0,171,,,,,True,True,False,Manual_Count
ATT-20211022-MH_G-LUN,"October 22, 2021",MH_G,Lunch,300,184,61.33,,184.0,116,,,,,False,True,False,Biometric
ATT-20211022-MH_G-SNA,2021-10-22,MH_G,Snacks,300,75,25.0,,75.0,225,,,,,True,False,False,Biometric
ATT-20211022-MH_G-DIN,"October 22, 2021",MH_G,Dinner,300,161,53.67,,161.0,139,,,,,True,True,False,Biometric
ATT-20211023-MH_A-BRE,2021-10-23,MH_A,Breakfast,450,79,17.56,79.0,,371,,,,,True,True,False,Manual_Count
ATT-20211023-MH_A-LUN,"October 23, 2021",MH_A,Lunch,450,488,108.44444444444446,205.0,,245,,,,,False,True,False,Biometric
ATT-20211023-MH_A-SNA,23/10/2021,MH_A,Snacks,450,93,20.67,93.0,,357,,,,,True,True,False,Biometric
ATT-20211023-MH_A-DIN,2021-10-23,MH_A,Dinner,450,216,48.0,216.0,,234,,,,,False,True,False,Token_System
ATT-20211023-MH_B-BRE,23/10/2021,MH_B,Breakfast,450,113,25.11,113.0,,337,,,,,True,True,False,Biometric
ATT-20211023-MH_B-LUN,2021-10-23,MH_B,Lunch,450,194,43.11,194.0,,256,,,,,False,True,False,Biometric
ATT-20211023-MH_B-SNA,2021-10-23,MH_B,Snacks,450,54,12.0,54.0,,396,,,,,True,True,False,Biometric
