Feedback_ID,Date,Student_ID,Mess_Hall_ID,Meal_Type,Menu_Item,Food_Type_Rated,Taste_Rating,Freshness_Rating,Hygiene_Rating,Quantity_Adequate,Temperature_Appropriate,Smell_Rating,Overall_Rating,Cross_Contamination_Complaint,Would_Eat_Again,Would_Prefer_Veg_Alternative,Portion_Size_Feedback,Comments,Survey_Channel,Submission_Timestamp
FB-0004001,2021-05-13,S3522,MH_B,Dinner,Kadhi Pakoda,Veg,5,4,5,3,,,2.0,False,True,,Just_Right,no salt,QR_Code,2021-05-13 21:04
FB-0004002,2021-05-13,S3522,MH_B,Dinner,Mixed Veg,Veg,4,4,4,3,,,,False,True,,Just_Right,no salt,In_Person,2021-05-13 22:10
FB-0004003,13/05/2021,S3136,MH_B,Breakfast,Puri-Sabzi,Veg,4,4,2,5,,,5.0,False,False,,Just_Right,,QR_Code,2021-05-13 07:53
FB-0004004,"May 13, 2021",S3136,MH_B,Breakfast,Fruit Plate,Vegan,1,3,1,2,,,5.0,True,False,,Just_Right,excellent,QR_Code,2021-05-13 08:32
FB-0004005,13/05/2021,,MH_B,Breakfast,Bhel Puri,Veg,4,1,4,2,,,4.0,False,True,,Just_Right,,In_Person,2021-05-13 09:03
FB-0004006,2021-05-13,,MH_B,Dinner,Bisi Bele Bath,Veg,2,1,5,3,,,1.0,False,False,,Just_Right,,QR_Code,2021-05-13 20:39
FB-0004007,2021-05-13,S3531,MH_B,Dinner,Boiled Eggs,Egg,2,1,4,2,,,4.0,False,False,,Just_Right,no salt,QR_Code,2021-05-13 22:28
FB-0004008,2021-05-13,S3625,MH_B,Dinner,Chicken Biryani,Non_Veg,2,3,4,3,,,4.0,False,False,,Too_Little,,QR_Code,2021-05-13 21:26
FB-0004009,2021-05-13,,MH_B,Dinner,Sambar Rice,Veg,5,2,4,3,,,3.0,False,False,,Just_Right,,QR_Code,2021-05-13 21:45
FB-0004010,"May 13, 2021",S3625,MH_B,Dinner,Egg Curry,Egg,1,3,4,4,,,2.0,False,False,,Just_Right,undercooked,QR_Code,2021-05-13 21:07
FB-0004011,2021-05-13,S1631,MH_B,Snacks,Poha,Veg,2,4,1,2,,,3.0,False,False,,,no salt,QR_Code,2021-05-13 18:30
FB-0004012,13/05/2021,S1631,MH_B,Snacks,Fruit Plate,Vegan,2,2,4,4,,,3.0,False,False,,Just_Right,not fresh,QR_Code,2021-05-13 17:36
FB-0004013,"May 13, 2021",S1631,MH_B,Snacks,Dosa,Veg,5,2,4,4,,,3.0,False,True,,Just_Right,,QR_Code,2021-05-13 18:14
FB-0004014,2021-05-13,S3543,MH_B,Breakfast,Tea,Veg,5,3,2,3,,,,True,True,,Just_Right,,In_Person,2021-05-13 07:52
FB-0004015,2021-05-13,S3543,MH_B,Breakfast,Upma,Veg,5,5,3,5,,,4.0,False,True,,Too_Little,,In_Person,2021-05-13 08:09
FB-0004016,2021-05-13,S2472,MH_B,Dinner,Chole Bhature,Veg,5,1,2,3,,,3.0,False,True,,,no salt,QR_Code,2021-05-13 21:50
FB-0004017,"May 13, 2021",S2472,MH_B,Dinner,Jain Dal,Jain,3,1,3,3,,,4.0,False,True,,Too_Little,not fresh,In_Person,2021-05-13 21:08
FB-0004018,13/05/2021,S1197,MH_B,Snacks,Egg Bhurji,Egg,2,2,3,4,,,4.0,False,True,,,,In_Person,2021-05-13 18:52
FB-0004019,"May 13, 2021",S1197,MH_B,Snacks,Samosa,Veg,2,2,4,4,,,3.0,False,False,,,,QR_Code,2021-05-13 18:42
FB-0004020,13/05/2021,S1197,MH_B,Snacks,Boiled Eggs,Egg,5,4,4,2,,,2.0,False,False,,,,QR_Code,2021-05-13 18:30
FB-0004021,2021-05-13,S2125,MH_B,Dinner,Keema Matar,Non_Veg,3,3,4,2,,,5.0,False,False,False,Just_Right,bland,In_Person,2021-05-13 22:29
FB-0004022,13/05/2021,S2125,MH_B,Dinner,Chicken Masala,Non_Veg,2,2,4,2,,,5.0,False,False,,,no salt,In_Person,2021-05-13 22:21
FB-0004023,"May 13, 2021",S2125,MH_B,Dinner,Bread-Omelette,Egg,3,4,3,3,,,3.0,False,True,,Just_Right,,QR_Code,2021-05-13 21:37
FB-0004024,2021-05-13,S2687,MH_B,Lunch,Chicken Biryani,Non_Veg,1,1,3,2,,,3.0,False,False,,Too_Little,,In_Person,2021-05-13 13:35
FB-0004025,13/05/2021,S2687,MH_B,Lunch,Bisi Bele Bath,Veg,4,4,4,2,,,5.0,False,True,,,stale,In_Person,2021-05-13 13:51
FB-0004026,2021-05-13,S2687,MH_B,Lunch,Prawn Masala,Non_Veg,1,3,4,5,,,3.0,False,True,,Just_Right,,QR_Code,2021-05-13 13:32
FB-0004027,2021-05-13,S3295,MH_B,Lunch,Rajma Rice,Veg,2,2,4,5,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-13 13:11
FB-0004028,2021-05-13,S3295,MH_B,Lunch,Bread-Omelette,Egg,4,3,4,3,,,2.0,False,True,,Just_Right,,QR_Code,2021-05-13 14:32
FB-0004029,2021-05-13,S3903,MH_B,Breakfast,Coffee,Veg,4,3,4,4,,,3.0,False,True,,Just_Right,very tasty,QR_Code,2021-05-13 07:07
FB-0004030,2021-05-13,S3903,MH_B,Breakfast,Egg Curry,Egg,5,1,3,5,,,1.0,False,False,,Too_Little,excellent,QR_Code,2021-05-13 08:04
FB-0004031,2021-05-13,S3903,MH_B,Breakfast,Bhel Puri,Veg,4,4,4,2,,,,False,True,,Just_Right,,In_Person,2021-05-13 09:10
FB-0004032,2021-05-13,S2885,MH_B,Lunch,Bread-Omelette,Egg,5,3,1,4,,,4.0,False,False,,Too_Little,,In_Person,2021-05-13 14:57
FB-0004033,2021-05-13,S2885,MH_B,Lunch,Idli-Sambar,Veg,2,2,4,3,,,2.0,False,False,,Too_Much,too oily,In_Person,2021-05-13 12:52
FB-0004034,2021-05-13,S2885,MH_B,Lunch,Dosa,Veg,1,5,3,3,,,5.0,False,True,,Too_Much,too oily,QR_Code,2021-05-13 14:20
FB-0004035,2021-05-13,S2931,MH_B,Dinner,Mixed Veg,Veg,4,2,4,1,,,5.0,False,True,,Too_Little,not fresh,App,2021-05-13 21:57
FB-0004036,13/05/2021,,MH_B,Dinner,Chana Masala,Veg,2,3,1,4,,,4.0,False,True,,Too_Little,,QR_Code,2021-05-13 21:57
FB-0004037,"May 13, 2021",S2931,MH_B,Dinner,Fish Fry,Non_Veg,1,1,4,5,,,2.0,False,False,,,,In_Person,2021-05-13 21:49
FB-0004038,"May 13, 2021",S3116,MH_B,Breakfast,Egg Bhurji,Egg,4,4,3,2,,,4.0,False,True,,Just_Right,,In_Person,2021-05-13 08:34
FB-0004039,"May 13, 2021",S3116,MH_B,Breakfast,Bread-Butter,Veg,2,2,5,4,,,3.0,False,False,,Just_Right,,QR_Code,2021-05-13 07:53
FB-0004040,2021-05-13,S1869,MH_B,Dinner,Egg Fried Rice,Egg,4,3,5,2,,,2.0,False,True,,,not fresh,QR_Code,2021-05-13 21:08
FB-0004041,"May 13, 2021",S1869,MH_B,Dinner,Mixed Veg,Veg,4,3,4,1,,,4.0,False,False,,Too_Little,,QR_Code,2021-05-13 22:29
FB-0004042,2021-05-13,S1869,MH_B,Dinner,Egg Bhurji,Egg,6,3,4,1,,,5.0,False,True,,,,QR_Code,2021-05-13 22:04
FB-0004043,2021-05-13,S3160,MH_B,Lunch,Rajma Rice,Veg,2,2,3,3,,,2.0,False,False,,Just_Right,,QR_Code,2021-05-13 12:32
FB-0004044,13/05/2021,S3160,MH_B,Lunch,Dosa,Veg,4,2,5,4,,,4.0,False,False,,,not fresh,QR_Code,2021-05-13 13:04
FB-0004045,2021-05-13,S3160,MH_B,Lunch,Chicken Masala,Non_Veg,2,5,4,5,,,4.0,False,False,,Just_Right,,QR_Code,2021-05-13 12:46
FB-0004046,2021-05-13,S1401,MH_B,Snacks,Bread-Omelette,Egg,5,2,4,2,,,2.0,False,True,,Too_Little,cold,In_Person,2021-05-13 18:07
FB-0004047,2021-05-13,S1401,MH_B,Snacks,Cornflakes,Veg,4,1,5,2,,,5.0,False,True,,Too_Much,no salt,In_Person,2021-05-13 18:35
FB-0004048,2021-05-13,S1401,MH_B,Snacks,Tea,Veg,2,3,3,3,,,3.0,False,False,,Just_Right,,QR_Code,2021-05-13 17:00
FB-0004049,13/05/2021,S3373,MH_G,Lunch,Dosa,Veg,5,3,4,2,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-13 12:55
FB-0004050,2021-05-13,S3373,MH_G,Lunch,Mutton Curry,Non_Veg,1,4,5,4,,,4.0,False,False,True,Just_Right,,In_Person,2021-05-13 13:57
FB-0004051,2021-05-13,S5180,MH_G,Lunch,Roti-Sabzi,Veg,4,4,4,2,,,,False,True,,Too_Little,,In_Person,2021-05-13 14:21
FB-0004052,2021-05-13,S1843,MH_G,Snacks,Samosa,Veg,2,2,4,2,,,,False,False,,,,QR_Code,2021-05-13 17:55
FB-0004053,13/05/2021,S1843,MH_G,Snacks,Cornflakes,Veg,4,3,4,4,,,5.0,False,False,,Too_Little,,In_Person,2021-05-13 17:53
FB-0004054,2021-05-13,S3425,MH_G,Dinner,Sambar Rice,Veg,4,4,4,1,,,4.0,False,True,,Just_Right,,In_Person,2021-05-13 20:33
FB-0004055,2021-05-13,,MH_G,Dinner,Baingan Bharta,Veg,4,1,4,4,,,4.0,False,False,,,stale,QR_Code,2021-05-13 21:47
FB-0004056,2021-05-13,S1878,MH_G,Dinner,Egg Fried Rice,Egg,4,3,4,3,,,1.0,False,True,,Too_Much,stale,In_Person,2021-05-13 20:59
FB-0004057,13/05/2021,S1878,MH_G,Dinner,Chole Bhature,Veg,5,3,4,1,,,5.0,False,False,,Just_Right,,QR_Code,2021-05-13 20:46
FB-0004058,2021-05-13,S2412,MH_G,Lunch,Dal Tadka,Veg,1,4,4,2,,,2.0,False,True,,Just_Right,not fresh,QR_Code,2021-05-13 12:39
FB-0004059,2021-05-13,S2412,MH_G,Lunch,Jain Sabzi,Jain,3,1,3,4,,,4.0,False,True,,Just_Right,,App,2021-05-13 12:46
FB-0004060,"May 13, 2021",S3172,MH_G,Dinner,Mixed Veg,Veg,1,4,4,1,,,2.0,False,False,,Just_Right,not fresh,QR_Code,2021-05-13 20:29
FB-0004061,2021-05-13,S3172,MH_G,Dinner,Dosa,Veg,1,4,5,4,,,5.0,False,False,,,,QR_Code,2021-05-13 22:27
FB-0004062,2021-05-13,,MH_G,Dinner,Chicken Biryani,Non_Veg,1,4,3,2,,,4.0,False,False,,Too_Little,,QR_Code,2021-05-13 21:34
FB-0004063,13/05/2021,S1343,MH_G,Breakfast,Upma,Veg,1,2,4,5,,,3.0,False,False,,Just_Right,,QR_Code,2021-05-13 09:01
FB-0004064,13/05/2021,,MH_G,Breakfast,Dosa,Veg,2,4,4,2,,,,False,False,,Too_Little,undercooked,In_Person,2021-05-13 09:09
FB-0004065,13/05/2021,S1343,MH_G,Breakfast,Boiled Eggs,Egg,4,5,5,3,,,,False,False,,Just_Right,,In_Person,2021-05-13 07:01
FB-0004066,"May 13, 2021",S2188,MH_G,Lunch,Mutton Curry,Non_Veg,1,2,4,3,,,4.0,False,True,True,,,QR_Code,2021-05-13 12:48
FB-0004067,2021-05-13,S2188,MH_G,Lunch,Prawn Masala,Non_Veg,1,3,3,1,,,3.0,False,True,False,Just_Right,not fresh,App,2021-05-13 12:59
FB-0004068,2021-05-13,S2188,MH_G,Lunch,Mixed Veg,Veg,1,4,3,2,,,5.0,False,False,,Just_Right,,QR_Code,2021-05-13 14:28
FB-0004069,"May 13, 2021",S1607,MH_G,Lunch,Prawn Masala,Non_Veg,4,3,4,4,,,2.0,False,False,,,,QR_Code,2021-05-13 13:20
FB-0004070,2021-05-13,S1607,MH_G,Lunch,Idli-Sambar,Veg,1,5,4,4,,,2.0,False,False,,,,In_Person,2021-05-13 13:45
FB-0004071,"May 13, 2021",S1510,MH_G,Lunch,Keema Matar,Non_Veg,5,3,4,3,,,4.0,False,False,,Just_Right,too oily,QR_Code,2021-05-13 13:44
FB-0004072,"May 13, 2021",S1510,MH_G,Lunch,Chicken Biryani,Non_Veg,5,4,3,3,,,,False,True,False,,no salt,QR_Code,2021-05-13 14:54
FB-0004073,"May 13, 2021",S1938,MH_G,Dinner,Kadhi Pakoda,Veg,4,2,3,1,,,4.0,False,True,,Just_Right,excellent,QR_Code,2021-05-13 20:21
FB-0004074,2021-05-13,S1938,MH_G,Dinner,Mixed Veg,Veg,4,1,5,1,,,2.0,False,True,,Too_Little,bland,QR_Code,2021-05-13 20:03
FB-0004075,13/05/2021,S1938,MH_G,Dinner,Baingan Bharta,Veg,4,4,5,4,,,5.0,False,False,,Too_Little,,QR_Code,2021-05-13 21:12
FB-0004076,13/05/2021,S1721,MH_G,Dinner,Sambar Rice,Veg,5,1,3,1,,,2.0,False,True,,Just_Right,stale,In_Person,2021-05-13 20:30
FB-0004077,2021-05-13,,MH_G,Dinner,Dal Tadka,Veg,2,2,4,2,,,5.0,False,False,,,too oily,QR_Code,2021-05-13 20:48
FB-0004078,"May 13, 2021",S2850,MH_G,Snacks,Upma,Veg,2,2,4,2,,,2.0,False,False,,Just_Right,bland,In_Person,2021-05-13 17:51
FB-0004079,2021-05-13,S2850,MH_G,Snacks,Bhel Puri,Veg,4,3,4,5,,,2.0,False,True,,Just_Right,,In_Person,2021-05-13 17:56
FB-0004080,2021-05-13,S2850,MH_G,Snacks,Bread-Omelette,Egg,1,4,5,4,,,5.0,False,False,,Too_Little,not fresh,QR_Code,2021-05-13 17:20
FB-0004081,13/05/2021,S1968,MH_G,Breakfast,Aloo Paratha,Veg,5,3,4,3,,,4.0,False,True,,,cross-contamination,QR_Code,2021-05-13 07:16
FB-0004082,2021-05-13,S1968,MH_G,Breakfast,Egg Fried Rice,Egg,2,5,3,4,,,4.0,False,True,,Just_Right,,In_Person,2021-05-13 09:17
FB-0004083,2021-05-13,S1968,MH_G,Breakfast,Upma,Veg,4,5,5,3,,,2.0,False,False,,Too_Little,,In_Person,2021-05-13 09:07
FB-0004084,"May 13, 2021",S3411,MH_G,Breakfast,Samosa,Veg,3,2,5,4,,,4.0,False,True,,Just_Right,no salt,QR_Code,2021-05-13 09:10
FB-0004085,2021-05-13,,MH_G,Breakfast,Egg Curry,Egg,4,4,5,1,,,3.0,False,True,,Just_Right,,QR_Code,2021-05-13 07:20
FB-0004086,2021-05-13,S3411,MH_G,Breakfast,Poha,Veg,2,2,5,4,,,,False,False,,Just_Right,,QR_Code,2021-05-13 07:18
FB-0004087,13/05/2021,S3055,MH_G,Breakfast,Coffee,Veg,4,4,4,4,,,1.0,False,False,,,,In_Person,2021-05-13 09:01
FB-0004088,2021-05-13,S3055,MH_G,Breakfast,Egg Curry,Egg,2,4,2,2,,,4.0,False,False,,,,QR_Code,2021-05-13 08:01
FB-0004089,2021-05-13,S3055,MH_G,Breakfast,Aloo Paratha,Veg,1,2,5,5,,,4.0,False,False,,Just_Right,,In_Person,2021-05-13 08:32
FB-0004090,2021-05-13,S1591,MH_G,Snacks,Poha,Veg,4,4,3,2,,,2.0,False,True,,Too_Little,,QR_Code,2021-05-13 18:32
FB-0004091,13/05/2021,S1591,MH_G,Snacks,Tea,Veg,3,2,5,2,,,3.0,False,True,,Just_Right,undercooked,QR_Code,2021-05-13 17:30
FB-0004092,2021-05-13,S1591,MH_G,Snacks,Idli-Sambar,Veg,4,1,1,2,,,,False,False,,Just_Right,,QR_Code,2021-05-13 18:25
FB-0004093,2021-05-13,S3272,MH_G,Snacks,Tea,Veg,4,3,4,5,,,,False,True,,,,QR_Code,2021-05-13 17:30
FB-0004094,"May 13, 2021",S3272,MH_G,Snacks,Egg Curry,Egg,2,5,4,4,,,3.0,False,False,,Too_Little,,In_Person,2021-05-13 17:07
FB-0004095,"May 13, 2021",,MH_G,Snacks,Fruit Plate,Vegan,5,5,5,5,,,5.0,False,True,,Just_Right,,QR_Code,2023-03-02 03:10
FB-0004096,"May 13, 2021",S3479,MH_G,Lunch,Idli-Sambar,Veg,2,2,2,1,,,4.0,False,True,,Too_Much,very tasty,QR_Code,2021-05-13 14:39
FB-0004097,2021-05-13,S3479,MH_G,Lunch,Jain Dal,Jain,5,4,4,4,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-13 12:31
FB-0004098,2021-05-13,S1371,MH_G,Snacks,Boiled Eggs,Egg,4,4,4,4,,,2.0,False,False,,Just_Right,not fresh,QR_Code,2021-05-13 17:26
FB-0004099,"May 13, 2021",,MH_G,Snacks,Cornflakes,Veg,4,4,3,4,,,4.0,False,True,,Too_Little,,In_Person,2021-05-13 17:53
FB-0004100,2021-05-13,S2054,MH_G,Dinner,Baingan Bharta,Veg,1,3,4,2,,,2.0,False,False,,Just_Right,,QR_Code,2021-05-13 22:13
FB-0004101,2021-05-13,S2054,MH_G,Dinner,Chicken Biryani,Non_Veg,1,2,4,3,,,3.0,False,False,,Just_Right,bland,In_Person,2021-05-13 20:47
FB-0004102,2021-05-13,S2054,MH_G,Dinner,Aloo Gobi,Veg,3,3,2,2,,,4.0,False,True,,Too_Little,,In_Person,2021-05-13 20:04
FB-0004103,13/05/2021,S2154,MH_G,Snacks,Bread-Butter,Veg,1,4,4,4,,,3.0,False,False,,,,QR_Code,2021-05-13 17:39
FB-0004104,2021-05-13,S2154,MH_G,Snacks,Dosa,Veg,5,5,2,5,,,,False,True,,Too_Little,,QR_Code,2021-05-13 17:47
FB-0004105,13/05/2021,S1277,MH_G,Snacks,Tea,Veg,5,2,4,2,,,4.0,False,True,,Just_Right,,In_Person,2021-05-13 18:15
FB-0004106,2021-05-13,S1277,MH_G,Snacks,Poha,Veg,1,4,4,5,,,3.0,False,False,,Too_Little,stale,QR_Code,2021-05-13 17:03
FB-0004107,13/05/2021,S3609,MH_G,Snacks,Boiled Eggs,Egg,5,2,5,4,,,4.0,False,False,,,,In_Person,2021-05-13 18:34
FB-0004108,13/05/2021,S3609,MH_G,Snacks,Upma,Veg,2,4,4,2,,,4.0,False,False,,Just_Right,,QR_Code,2021-05-13 18:12
FB-0004109,2021-05-13,S3609,MH_G,Snacks,Bread-Butter,Veg,1,5,5,2,,,2.0,False,False,,,cross-contamination,QR_Code,2021-05-13 18:00
FB-0004110,2021-05-13,S1988,MH_G,Lunch,Egg Curry,Egg,4,4,1,4,,,4.0,True,True,,Just_Right,cross-contamination,In_Person,2021-05-13 13:33
FB-0004111,2021-05-13,S1988,MH_G,Lunch,Mutton Curry,Non_Veg,1,2,1,4,,,1.0,True,False,False,Just_Right,,QR_Code,2021-05-13 14:19
FB-0004112,13/05/2021,S3852,MH_G,Breakfast,Egg Curry,Egg,4,4,5,4,,,,False,True,,,,In_Person,2021-05-13 07:31
FB-0004113,"May 13, 2021",S3852,MH_G,Breakfast,Bhel Puri,Veg,5,4,1,3,,,5.0,False,True,,,no salt,QR_Code,2021-05-13 09:05
FB-0004114,"May 13, 2021",S2862,MH_G,Dinner,Chicken Biryani,Non_Veg,2,1,5,1,,,4.0,False,False,,Just_Right,excellent,App,2021-05-13 21:11
FB-0004115,"May 13, 2021",S2862,MH_G,Dinner,Paneer Curry,Veg,4,2,4,3,,,1.0,False,True,,Just_Right,excellent,QR_Code,2021-05-13 20:00
FB-0004116,2021-05-13,S2862,MH_G,Dinner,Fish Fry,Non_Veg,2,1,4,3,,,,False,False,True,Just_Right,,QR_Code,2021-05-13 21:05
FB-0004117,"May 13, 2021",S3239,MH_G,Lunch,Egg Bhurji,Egg,2,4,4,3,,,4.0,False,False,,Just_Right,undercooked,In_Person,2021-05-13 14:24
FB-0004118,2021-05-13,,MH_G,Lunch,Dum Aloo,Veg,4,4,4,3,,,3.0,False,True,,Just_Right,,In_Person,2021-05-13 13:40
FB-0004119,2021-05-13,S3239,MH_G,Lunch,Baingan Bharta,Veg,3,4,4,2,,,4.0,False,False,,Too_Little,excellent,QR_Code,2021-05-13 14:37
FB-0004120,13/05/2021,S3076,MH_G,Dinner,Khichdi,Veg,2,1,4,1,,,5.0,False,False,,Just_Right,stale,QR_Code,2021-05-13 20:27
FB-0004121,13/05/2021,S3076,MH_G,Dinner,Bisi Bele Bath,Veg,4,1,3,3,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-13 20:25
FB-0004122,2021-05-13,S3076,MH_G,Dinner,Egg Bhurji,Egg,5,1,4,2,,,5.0,False,True,,,,QR_Code,2021-05-13 21:24
FB-0004123,2021-05-19,S1199,MH_A,Snacks,Aloo Paratha,Veg,4,2,4,4,,,2.0,False,True,,,,In_Person,2021-05-19 18:23
FB-0004124,2021-05-19,S1199,MH_A,Snacks,Coffee,Veg,4,4,3,3,,,2.0,False,True,,Too_Little,undercooked,App,2021-05-19 18:13
FB-0004125,2021-05-19,S3287,MH_A,Lunch,Bisi Bele Bath,Veg,1,2,5,4,,,2.0,False,False,,Just_Right,,QR_Code,2021-05-19 13:17
FB-0004126,2021-05-19,S3287,MH_A,Lunch,Keema Matar,Non_Veg,3,3,5,3,,,1.0,False,False,,Just_Right,,In_Person,2021-05-19 14:33
FB-0004127,2021-05-19,S2048,MH_A,Dinner,Chole Bhature,Veg,5,3,3,2,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-19 22:05
FB-0004128,19/05/2021,S2048,MH_A,Dinner,Kadhi Pakoda,Veg,4,2,4,4,,,5.0,False,True,,,undercooked,In_Person,2021-05-19 20:19
FB-0004129,2021-05-19,S2048,MH_A,Dinner,Baingan Bharta,Veg,1,4,3,3,,,,False,False,,,,QR_Code,2021-05-19 21:43
FB-0004130,2021-05-19,S3860,MH_A,Lunch,Kadhi Pakoda,Veg,2,5,4,5,,,4.0,False,True,,Just_Right,undercooked,QR_Code,2021-05-19 14:12
FB-0004131,2021-05-19,S3860,MH_A,Lunch,Dum Aloo,Veg,1,3,5,4,,,4.0,False,False,,Just_Right,excellent,QR_Code,2021-05-19 13:48
FB-0004132,"May 19, 2021",S1428,MH_A,Lunch,Dal Fry,Veg,4,3,5,3,,,5.0,False,True,,Too_Little,,QR_Code,2021-05-19 13:24
FB-0004133,2021-05-19,S1428,MH_A,Lunch,Jain Sabzi,Jain,2,5,3,3,,,5.0,False,False,,,very tasty,QR_Code,2021-05-19 14:22
FB-0004134,2021-05-19,S1428,MH_A,Lunch,Aloo Gobi,Veg,5,1,4,5,,,3.0,False,True,,Just_Right,undercooked,QR_Code,2021-05-19 13:59
FB-0004135,"May 19, 2021",S1097,MH_A,Dinner,Dal Fry,Veg,3,1,3,4,,,5.0,False,False,,Just_Right,excellent,QR_Code,2021-05-19 21:57
FB-0004136,19/05/2021,S1097,MH_A,Dinner,Fish Fry,Non_Veg,4,2,1,3,,,5.0,False,False,False,Just_Right,stale,QR_Code,2021-05-19 20:58
FB-0004137,"May 19, 2021",S1097,MH_A,Dinner,Keema Matar,Non_Veg,4,2,4,2,,,,False,False,False,Just_Right,,QR_Code,2021-05-19 22:00
FB-0004138,2021-05-19,S3371,MH_A,Snacks,Poha,Veg,3,4,2,5,,,4.0,False,False,,Too_Much,,QR_Code,2021-05-19 18:23
FB-0004139,"May 19, 2021",S3371,MH_A,Snacks,Aloo Paratha,Veg,4,4,5,4,,,5.0,False,True,,Too_Little,,QR_Code,2021-05-19 18:20
FB-0004140,2021-05-19,S1168,MH_A,Lunch,Chicken Masala,Non_Veg,4,4,1,3,,,4.0,True,False,True,Too_Little,,QR_Code,2021-05-19 13:49
FB-0004141,2021-05-19,S1168,MH_A,Lunch,Chicken Biryani,Non_Veg,5,3,4,4,,,3.0,False,True,False,Just_Right,,QR_Code,2021-05-19 13:14
FB-0004142,"May 19, 2021",S1168,MH_A,Lunch,Khichdi,Veg,4,2,4,4,,,5.0,False,False,,Just_Right,excellent,QR_Code,2021-05-19 14:56
FB-0004143,19/05/2021,S1042,MH_A,Lunch,Idli-Sambar,Veg,2,4,4,5,,,4.0,False,False,,Too_Much,,QR_Code,2021-05-19 14:49
FB-0004144,2021-05-19,S1042,MH_A,Lunch,Palak Paneer,Veg,4,4,5,2,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-19 13:04
FB-0004145,2021-05-19,S1807,MH_A,Lunch,Dal Tadka,Veg,4,3,3,4,,,5.0,False,False,,,,In_Person,2021-05-19 13:25
FB-0004146,2021-05-19,S1807,MH_A,Lunch,Egg Fried Rice,Egg,4,3,2,3,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-19 13:23
FB-0004147,2021-05-19,S2900,MH_A,Dinner,Boiled Eggs,Egg,1,4,3,3,,,4.0,False,False,,,,In_Person,2023-04-02 03:48
FB-0004148,"May 19, 2021",S2900,MH_A,Dinner,Bisi Bele Bath,Veg,5,3,4,3,,,4.0,False,True,,Just_Right,cold,QR_Code,2021-05-19 21:34
FB-0004149,2021-05-19,S2900,MH_A,Dinner,Aloo Gobi,Veg,5,3,3,2,,,4.0,False,True,,,,QR_Code,2021-05-19 21:27
FB-0004150,"May 19, 2021",S1799,MH_A,Lunch,Egg Bhurji,Egg,4,4,2,4,,,2.0,False,True,,Just_Right,cross-contamination,QR_Code,2021-05-19 14:57
FB-0004151,2021-05-19,,MH_A,Lunch,Chicken Soup,Non_Veg,1,2,3,1,,,2.0,False,False,,Just_Right,undercooked,In_Person,2021-05-19 13:47
FB-0004152,2021-05-19,S1799,MH_A,Lunch,Bisi Bele Bath,Veg,4,4,3,3,,,,False,False,,Just_Right,,In_Person,2021-05-19 12:41
FB-0004153,2021-05-19,S1157,MH_A,Breakfast,Cornflakes,Veg,4,5,1,3,,,5.0,False,True,,Too_Much,cross-contamination,In_Person,2021-05-19 09:28
FB-0004154,19/05/2021,S1157,MH_A,Breakfast,Poha,Veg,4,4,4,4,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-19 08:46
FB-0004155,2021-05-19,S1157,MH_A,Breakfast,Upma,Veg,4,4,4,3,,,4.0,False,True,,Just_Right,,In_Person,2021-05-19 07:37
FB-0004156,"May 19, 2021",S1387,MH_A,Breakfast,Fruit Plate,Vegan,5,4,4,2,,,2.0,False,True,,Just_Right,,QR_Code,2021-05-19 07:12
FB-0004157,19/05/2021,S1387,MH_A,Breakfast,Bhel Puri,Veg,2,5,3,3,,,,False,False,,Just_Right,,QR_Code,2021-05-19 07:52
FB-0004158,19/05/2021,S1387,MH_A,Breakfast,Poha,Veg,5,5,5,3,,,3.0,False,True,,Just_Right,,QR_Code,2021-05-19 07:33
FB-0004159,"May 19, 2021",S3328,MH_A,Lunch,Dal Fry,Veg,3,2,3,4,,,4.0,False,True,,Just_Right,bland,QR_Code,2021-05-19 14:44
FB-0004160,2021-05-19,S3328,MH_A,Lunch,Mixed Veg,Veg,4,2,4,1,,,4.0,False,True,,Just_Right,,QR_Code,2021-05-19 14:57
FB-0004161,2021-05-19,S3145,MH_A,Lunch,Keema Matar,Non_Veg,2,4,4,4,,,4.0,False,False,True,Just_Right,,QR_Code,2021-05-19 12:50
FB-0004162,2021-05-19,S3145,MH_A,Lunch,Idli-Sambar,Veg,1,3,3,2,,,5.0,False,False,,Just_Right,very tasty,QR_Code,2021-05-19 13:31
FB-0004163,2021-05-19,S3062,MH_A,Snacks,Dosa,Veg,4,4,4,4,,,5.0,False,True,,Just_Right,not fresh,QR_Code,2021-05-19 18:05
FB-0004164,"May 19, 2021",S3062,MH_A,Snacks,Tea,Veg,2,2,3,2,,,4.0,False,False,,Too_Little,excellent,QR_Code,2021-05-19 18:54
FB-0004165,2021-05-19,S2527,MH_A,Breakfast,Poha,Veg,2,4,4,3,,,5.0,False,False,,,,QR_Code,2021-05-19 07:46
FB-0004166,"May 19, 2021",S4911,MH_A,Breakfast,Bread-Omelette,Egg,1,4,1,4,,,5.0,False,False,,,,In_Person,2021-05-19 08:14
